,participantId,teamId,championId,spell1Id,spell2Id,highestAchievedSeasonTier,summonerName,profileIcon,name,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,role,lane,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,creepsPerMinDeltas.30-end,creepsPerMinDeltas.20-30,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,xpPerMinDeltas.30-end,xpPerMinDeltas.20-30,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,goldPerMinDeltas.30-end,goldPerMinDeltas.20-30,csDiffPerMinDeltas.10-20,csDiffPerMinDeltas.0-10,csDiffPerMinDeltas.30-end,csDiffPerMinDeltas.20-30,xpDiffPerMinDeltas.10-20,xpDiffPerMinDeltas.0-10,xpDiffPerMinDeltas.30-end,xpDiffPerMinDeltas.20-30,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,damageTakenPerMinDeltas.30-end,damageTakenPerMinDeltas.20-30,damageTakenDiffPerMinDeltas.10-20,damageTakenDiffPerMinDeltas.0-10,damageTakenDiffPerMinDeltas.30-end,damageTakenDiffPerMinDeltas.20-30,gameNumber,isTiebreaker,isPlayoff,duration,teamName,teamRole
965,5,Blue,201,4,14,UNRANKED,H2K promisq,550,Braum,FALSE,3060,3140,3111,3401,0,3190,3364,0,5,9,0,0,0,1120,0,0,0,0,0,182339,12200,6858,163281,0,8823,7763,270,789,3316,4,32889,473,386,122,53,24926,9913,13569,1442,11115,10625,0,0,80,0,0,0,1298,15,27,0,88,14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,4885,0,0,8473,963,0,0,8444,1270,0,0,8242,10,0,0,8316,805,0,0,8304,10,0,0,8400,8300,DUO,BOTTOM,1.3,1.5,2.266666667,1.8,207.8,283.9,369.2666667,372.4,177.2,146.3,310.1333333,249.5,0,0,0,0,0,0,0,0,413.5,133.7,612.8666667,679.9,0,0,0,0,97,FALSE,TRUE,2794,H2K,SUPPORT
966,6,Red,14,12,4,UNRANKED,VIT Cabochard,502,Sion,TRUE,3060,3143,3193,3110,3001,3111,3340,1,5,12,0,1,0,869,0,0,0,0,0,351905,116581,73106,162216,0,17365,6714,10201,450,21560,1,95266,3357,479,43,62,41983,21974,17133,2875,17040,15525,1,0,363,0,0,0,2967,18,7,0,28,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,19,0,0,8304,10,0,0,8316,2564,0,0,8352,265,0,0,8473,1733,0,0,8444,1664,0,0,8300,8400,NONE,JUNGLE,10,9.6,6.333333333,6,532,493.4,492.2666667,417.2,409.1,290.9,367.8,300.5,0,0,0,0,0,0,0,0,526.5,170.5,1241.733333,1227.8,0,0,0,0,97,FALSE,TRUE,2794,Team Vitality,TOP
967,7,Red,113,4,11,UNRANKED,VIT Gilius,552,Sejuani,TRUE,3193,3194,3047,3083,1413,1028,3340,1,2,11,0,1,0,1654,0,0,0,0,0,183791,69215,97015,17559,0,12096,5840,5236,1019,14524,1,61114,26342,935,71,35,50533,15186,30247,5098,14391,13125,0,0,56,155,104,6,614,18,11,0,31,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,384,0,0,8473,896,0,0,8429,78,16,15,8453,1282,0,0,9104,17,10,0,9111,1565,0,0,8400,8000,NONE,JUNGLE,1.9,0.4,1,1,385.2,320.5,457.2,375.7,386.4,245.5,276.3333333,242.7,0,0,0,0,0,0,0,0,676.3,621.1,1340.6,1152.5,0,0,0,0,97,FALSE,TRUE,2794,Team Vitality,JUNGLE
968,8,Red,163,4,1,UNRANKED,VIT Jiizuke,4,Taliyah,TRUE,3040,3907,3135,3151,3020,3089,3340,6,3,10,2,1,2,1634,0,0,0,0,0,525778,384522,13277,127979,0,36667,35659,765,242,2340,1,8825,23525,2508,74,19,18587,8696,7765,2125,21497,18825,1,0,397,76,52,14,1009,18,9,0,33,12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,2525,0,0,8226,3494,0,0,8234,20,0,0,8232,6,10,0,8304,10,0,0,8316,10645,0,0,8200,8300,NONE,JUNGLE,10.8,9.7,7.333333333,7.9,648.5,489.7,647.2666667,626.4,488.3,294.1,481.4666667,480.7,0,0,0,0,0,0,0,0,317.4,130.8,539.4666667,474.4,0,0,0,0,97,FALSE,TRUE,2794,Team Vitality,MID
969,9,Red,51,7,4,UNRANKED,VIT Minitroupax,23,Caitlyn,TRUE,3006,3036,3031,3072,3085,3094,3363,7,0,5,7,2,1,0,1,0,0,0,0,521592,94471,404047,23073,2982,65603,10164,51525,3914,13388,4,16625,67640,13965,106,47,24569,13685,9143,1740,22283,21400,4,1,463,49,23,4,423,18,4,0,17,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,7153,0,0,8009,1415,0,0,9104,16,50,0,8017,4157,0,0,8234,23,0,0,8236,48,0,0,8000,8200,SOLO,TOP,9.6,9.3,11.73333333,8.7,449.7,338.4,592.8666667,473.8,429.2,288.2,558.8,465,0,0,0,0,0,0,0,0,238.4,185.2,840.5333333,638.8,0,0,0,0,97,FALSE,TRUE,2794,Team Vitality,BOTCARRY
970,10,Red,89,4,14,UNRANKED,VIT Jactroll,4,Leona,TRUE,3083,3111,3060,3401,2055,0,3364,2,1,12,0,1,0,1630,0,0,0,0,0,128598,5993,7470,115134,0,6158,3844,1013,1300,5316,5,27531,2015,505,113,32,23417,10035,11365,2016,12700,11350,0,0,90,0,0,0,55,17,30,0,90,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,390,0,0,8473,702,0,0,8444,1494,0,0,8242,10,0,0,8306,1,0,0,8316,366,0,0,8400,8300,SOLO,BOTTOM,1.7,1.5,2.333333333,1.8,298.7,271.1,462.7333333,339.7,253.4,146.6,301.8,239.4,0,0,0,0,0,0,0,0,403,147.7,605.0666667,423.3,0,0,0,0,97,FALSE,TRUE,2794,Team Vitality,SUPPORT
971,1,Blue,98,12,4,UNRANKED,VIT Cabochard,502,Shen,FALSE,3748,2031,1011,1029,1054,3111,3340,1,2,0,0,1,0,875,0,0,0,0,0,78777,11097,62637,5042,0,5815,2211,3471,132,554,1,15012,1070,441,25,18,15387,6646,8563,178,7132,6775,0,0,173,3,1,0,220,13,3,0,12,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,446,430,0,8473,317,0,0,8444,989,0,0,8453,249,581,0,9104,0,0,0,8299,225,0,0,8400,8000,DUO,MIDDLE,6.7,8.5,0,0,395,482.4,0,0,285.8,269.3,0,0,0,0,0,0,0,0,0,0,745.8,380.5,0,0,0,0,0,0,98,FALSE,TRUE,1373,Team Vitality,TOP
972,2,Blue,113,4,11,UNRANKED,VIT Gilius,552,Sejuani,FALSE,3111,2032,1028,3801,1413,3067,3340,0,3,1,0,0,0,1057,0,0,0,0,0,99611,40988,51778,6843,0,4249,1487,2010,751,5790,1,17553,5509,1326,33,16,20393,5515,14647,230,6434,6150,1,0,14,106,85,8,386,11,4,0,13,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,442,0,0,8473,105,0,0,8429,56,11,12,8453,469,22,0,9104,0,0,0,9111,139,0,0,8400,8000,DUO,MIDDLE,1,0.3,0,0,406,350.3,0,0,276.3,261.4,0,0,0,0,0,0,0,0,0,0,782.1,662.9,0,0,0,0,0,0,98,FALSE,TRUE,1373,Team Vitality,JUNGLE
973,3,Blue,8,4,14,UNRANKED,VIT Jiizuke,4,Vladimir,FALSE,3152,1052,1026,3158,1082,3802,3340,0,2,1,0,0,0,1055,0,0,0,0,0,235713,70283,13920,151510,602,8585,7188,1396,0,11626,1,7245,1234,1234,13,2,18854,9407,8986,460,7046,6135,0,0,176,4,4,0,62,12,2,0,11,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8304,10,0,0,8316,2929,0,0,8347,0,0,0,8444,1082,0,0,8453,956,18,0,8300,8400,DUO,BOTTOM,6.7,9,0,0,415.1,481.3,0,0,278.2,282.6,0,0,0,0,0,0,0,0,0,0,1050.7,521.9,0,0,0,0,0,0,98,FALSE,TRUE,1373,Team Vitality,MID
974,4,Blue,18,7,4,UNRANKED,VIT Minitroupax,23,Tristana,FALSE,3006,0,0,0,3031,3087,3363,1,3,0,0,1,0,629,0,0,0,0,0,105366,28308,72365,4693,1055,8498,2142,6268,87,2714,4,4841,4110,1680,28,1,11530,4592,6861,76,7880,7900,0,0,199,10,6,0,13,11,2,0,9,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1366,0,0,8009,130,0,0,9104,20,0,0,8017,454,0,0,8234,13,0,0,8236,14,0,0,8000,8200,DUO,BOTTOM,9.9,7.9,0,0,386.5,326.4,0,0,390.5,260.8,0,0,0,0,0,0,0,0,0,0,524.5,322.5,0,0,0,0,0,0,98,FALSE,TRUE,1373,Team Vitality,BOTCARRY
975,5,Blue,223,4,14,UNRANKED,VIT Jactroll,4,Tahm Kench,FALSE,3009,2055,2031,3401,0,0,3364,0,5,1,0,0,0,418,0,0,0,0,0,16256,6209,4420,5625,0,3261,2599,262,400,2029,3,10977,782,493,40,8,14632,8300,6099,232,4474,4050,0,0,34,0,0,0,71,10,15,0,30,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,5,0,0,8306,0,0,0,8345,4,0,0,8410,49,0,0,8473,379,0,0,8444,816,0,0,8300,8400,DUO,BOTTOM,1.6,1.4,0,0,321,253.6,0,0,196.6,143.9,0,0,0,0,0,0,0,0,0,0,453.7,522.7,0,0,0,0,0,0,98,FALSE,TRUE,1373,Team Vitality,SUPPORT
976,6,Red,14,4,12,UNRANKED,H2K Smittyj,7,Sion,TRUE,3110,2033,1011,3067,3060,3047,3340,2,1,7,2,1,1,714,0,0,0,0,0,150114,55807,42826,51480,0,9613,5317,4295,0,1593,1,24340,2329,1241,23,29,10727,3534,7016,176,9887,8150,2,0,193,8,4,0,1857,15,2,0,12,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,19,0,0,8304,10,0,0,8316,355,0,0,8352,310,0,0,8473,643,0,0,8444,558,0,0,8300,8400,NONE,JUNGLE,11.2,7.7,0,0,670.3,467.7,0,0,498,265.9,0,0,0,0,0,0,0,0,0,0,595.4,245.2,0,0,0,0,0,0,98,FALSE,TRUE,1373,H2K,TOP
977,7,Red,154,11,4,UNRANKED,H2K Shook,4,Zac,TRUE,0,1011,1401,3111,1011,3067,3364,1,0,5,0,1,0,0,0,0,0,0,0,106862,72685,26497,7680,0,3362,2719,367,276,24357,1,15641,15911,734,24,16,24175,4007,19318,849,8064,7000,1,0,12,110,72,1,666,13,12,0,15,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,435,0,0,8473,332,0,0,8429,56,12,12,8453,1893,0,0,8304,10,0,0,8347,0,0,0,8400,8300,NONE,JUNGLE,0.4,0,0,0,470.5,319.1,0,0,351.5,238.7,0,0,0,0,0,0,0,0,0,0,1204.1,806.7,0,0,0,0,0,0,98,FALSE,TRUE,1373,H2K,JUNGLE
978,8,Red,38,4,12,UNRANKED,H2K Selfie,4,Kassadin,TRUE,1054,3027,3111,3003,2031,3191,3340,7,0,3,7,4,1,0,2,1,1,0,0,107142,82354,21238,3550,0,16848,15912,935,0,2273,1,8178,6525,4382,24,16,11670,3672,7821,176,11019,8775,1,0,196,8,8,0,181,14,3,0,12,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1362,0,0,8243,15,0,0,8210,0,0,0,8236,24,0,0,8304,10,0,0,8347,0,0,0,8200,8300,NONE,JUNGLE,9.5,7.3,0,0,532.4,478.4,0,0,524.3,262.1,0,0,0,0,0,0,0,0,0,0,542.1,375.2,0,0,0,0,0,0,98,FALSE,TRUE,1373,H2K,MID
979,9,Red,51,4,7,UNRANKED,H2K Sheriff,551,Caitlyn,TRUE,1055,3087,3006,3094,3031,0,3363,4,0,7,4,1,1,1369,0,0,0,0,0,159029,28331,129165,1532,1419,17705,2629,14841,234,2003,2,3432,19632,11698,23,17,7926,3679,4076,170,12160,10550,5,0,208,17,9,4,112,14,4,0,10,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1529,0,0,8009,845,0,0,9103,13,30,0,8017,756,0,0,8233,15,10,0,8236,14,0,0,8000,8200,DUO,BOTTOM,9.6,9.7,0,0,584.3,362.3,0,0,528.9,376.5,0,0,0,0,0,0,0,0,0,0,410,218,0,0,0,0,0,0,98,FALSE,TRUE,1373,H2K,BOTCARRY
980,10,Red,25,4,14,UNRANKED,H2K promisq,550,Morgana,TRUE,3158,2031,3107,3092,0,0,3364,1,1,10,0,1,0,1259,0,0,0,0,0,26364,12880,5858,7626,0,8112,6500,945,666,2510,6,2274,11158,795,56,43,6362,3502,2859,0,7240,6225,0,0,16,0,0,0,65,11,15,0,39,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,660,92,0,8226,1086,0,0,8234,11,0,0,8237,475,0,0,8345,4,0,0,8313,0,0,0,8200,8300,DUO,BOTTOM,1.2,0.4,0,0,310.2,282.5,0,0,299.3,203,0,0,0,0,0,0,0,0,0,0,153.2,182.1,0,0,0,0,0,0,98,FALSE,TRUE,1373,H2K,SUPPORT
981,1,Blue,516,4,12,UNRANKED,H2K Smittyj,7,Ornn,FALSE,3047,3060,3067,3110,3001,1011,3340,4,5,5,4,2,1,494,1,0,0,0,0,311390,90148,92117,129123,0,15086,9939,5146,0,3505,1,47688,1391,366,35,49,25625,13518,11506,600,12345,11700,1,0,267,8,5,0,2343,17,4,0,13,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,713,859,0,8473,526,0,0,8444,1326,0,0,8453,463,1496,0,8304,10,0,0,8316,1640,0,0,8400,8300,DUO,MIDDLE,8.2,7.7,0,8.4,533.4,429,0,590.5,443.9,256,0,375.1,0,0,0,0,0,0,0,0,604.1,443.6,0,1093.5,0,0,0,0,99,FALSE,TRUE,2009,H2K,TOP
982,2,Blue,154,11,4,UNRANKED,H2K Shook,4,Zac,FALSE,2055,3083,1401,3111,1011,1029,3364,1,5,5,0,1,0,584,0,0,0,0,0,132033,91139,26229,14664,0,8688,6798,637,1253,27077,1,27720,17161,228,37,37,38785,12239,21539,5006,9267,8650,0,0,23,130,92,4,740,14,14,0,17,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,594,0,0,8473,692,0,0,8429,70,12,12,8453,1792,0,0,8304,10,0,0,8347,0,0,0,8400,8300,DUO,MIDDLE,0.3,0.5,0,1.2,400.8,348.7,0,420.7,293,244.7,0,282.1,0,0,0,0,0,0,0,0,1053.5,767.8,0,1055.1,0,0,0,0,99,FALSE,TRUE,2009,H2K,JUNGLE
983,3,Blue,38,4,12,UNRANKED,H2K Selfie,4,Kassadin,FALSE,1054,3040,3027,3135,3111,3108,3340,3,3,4,2,1,1,1168,0,0,0,0,0,192182,162122,27978,2082,0,21913,21225,585,102,6348,1,19286,1951,1555,38,22,26061,8955,16331,775,12613,11275,1,0,288,8,8,0,274,16,5,0,21,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2460,0,0,8243,15,0,0,8210,0,0,0,8236,48,0,0,8304,10,0,0,8347,0,0,0,8200,8300,DUO,BOTTOM,10.7,8.1,0,9.2,548.8,433.5,0,553.5,407.9,266.3,0,435.7,0,0,0,0,0,0,0,0,631.9,300.5,0,1151.3,0,0,0,0,99,FALSE,TRUE,2009,H2K,MID
984,4,Blue,22,4,7,UNRANKED,H2K Sheriff,551,Ashe,FALSE,3031,3085,3006,3086,3508,0,3363,2,0,7,2,1,1,0,0,0,0,0,0,265283,3165,244131,17986,743,37760,2958,34801,0,4386,2,10165,7766,2011,30,83,12708,6918,5494,295,13968,13150,0,0,369,4,4,0,4727,16,4,0,9,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,2014,0,0,9101,3436,5776,0,9103,16,20,0,8017,2308,0,0,8234,13,0,0,8236,28,0,0,8000,8200,DUO,BOTTOM,10.5,8.6,0,12.1,438.6,315.6,0,549,388,271.6,0,496.2,0,0,0,0,0,0,0,0,200.6,183.5,0,491.5,0,0,0,0,99,FALSE,TRUE,2009,H2K,BOTCARRY
985,5,Blue,223,4,14,UNRANKED,H2K promisq,550,Tahm Kench,FALSE,3109,1033,3111,3401,0,0,3364,0,0,8,0,0,0,0,0,0,0,0,0,188633,21524,6290,160818,0,4158,3625,410,122,6190,4,15688,1047,0,84,9,15417,6092,8416,908,7227,6825,0,0,56,0,0,0,129,13,18,0,63,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,1,0,0,8304,10,0,0,8316,668,0,0,8410,102,0,0,8473,306,0,0,8444,802,0,0,8300,8400,DUO,BOTTOM,1.9,1.3,0,2.1,311.2,274,0,421.3,216.6,144.7,0,248.9,0,0,0,0,0,0,0,0,397.7,81.1,0,715.5,0,0,0,0,99,FALSE,TRUE,2009,H2K,SUPPORT
986,6,Red,14,12,4,UNRANKED,VIT Cabochard,502,Sion,TRUE,3060,3143,2403,3211,3001,3111,3340,0,1,11,0,0,0,1750,0,0,0,0,0,225941,90311,56739,78891,0,14006,6193,7436,375,7109,1,61509,3951,1458,33,75,24264,9348,14792,124,12361,11225,2,0,236,4,0,0,1810,17,3,0,17,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,21,0,0,8304,9,3,0,8316,2789,0,0,8352,428,0,0,8473,1219,0,0,8435,28,0,0,8300,8400,NONE,JUNGLE,8.9,7.2,0,6.1,525.7,445.5,0,460.9,358.3,265.9,0,421.6,0,0,0,0,0,0,0,0,344.1,373.7,0,1200,0,0,0,0,99,FALSE,TRUE,2009,Team Vitality,TOP
987,7,Red,48,4,11,UNRANKED,VIT Gilius,552,Trundle,TRUE,3111,0,3050,1413,3065,3105,3340,2,2,10,2,1,1,942,0,0,0,0,0,139748,34589,93385,11772,0,11671,3605,5994,2071,25770,1,42041,24806,3211,51,35,41197,13049,28045,102,11768,10725,3,0,31,123,75,15,741,15,11,0,24,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1181,578,603,9111,684,0,0,9104,19,10,0,8014,167,0,0,8234,16,0,0,8232,6,50,0,8000,8200,NONE,JUNGLE,0.5,0.5,0,1.2,316.1,369.7,0,406.8,299.7,303,0,378.5,0,0,0,0,0,0,0,0,1215.5,954.3,0,1340,0,0,0,0,99,FALSE,TRUE,2009,Team Vitality,JUNGLE
988,8,Red,163,4,7,UNRANKED,VIT Jiizuke,4,Taliyah,TRUE,3040,3165,3089,0,0,3020,3340,4,2,7,2,1,1,852,0,0,0,0,0,349061,186821,8818,153422,0,26371,24379,910,1081,3413,3,8333,19910,3151,37,19,15265,7473,7651,140,14087,12700,1,1,244,38,18,8,603,16,8,0,21,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1396,181,0,8226,3118,0,0,8234,17,0,0,8232,6,0,0,8304,9,3,0,8316,5204,0,0,8200,8300,NONE,JUNGLE,10,7.7,0,5,536.9,450.1,0,398.1,431.5,289.9,0,439.3,0,0,0,0,0,0,0,0,400.5,200.7,0,602.5,0,0,0,0,99,FALSE,TRUE,2009,Team Vitality,MID
989,9,Red,18,7,4,UNRANKED,VIT Minitroupax,23,Tristana,TRUE,3006,3094,3139,3035,3087,3031,3363,7,2,3,5,2,2,902,1,0,0,0,0,297570,81463,206398,9708,969,33756,8221,22292,3242,5735,4,8862,44988,18919,53,7,16254,5903,10219,132,17651,16100,4,4,310,47,28,7,406,17,0,0,11,18,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,3092,0,0,8009,900,0,0,9104,19,10,0,8017,1919,0,0,8234,27,0,0,8236,28,0,0,8000,8200,SOLO,TOP,11,8.8,0,8.4,514.4,319.6,0,621.8,478.7,276.8,0,694.4,0,0,0,0,0,0,0,0,339.1,228.6,0,587.5,0,0,0,0,99,FALSE,TRUE,2009,Team Vitality,BOTCARRY
990,10,Red,201,4,14,UNRANKED,VIT Jactroll,4,Braum,TRUE,0,3111,3060,3401,3067,1028,3364,0,3,8,0,0,0,1028,0,0,0,0,0,21632,6851,6114,8665,0,4343,3709,471,161,3240,4,22141,2196,710,71,24,24282,12595,11360,326,8675,7650,0,0,43,2,2,0,387,14,18,0,56,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,3,0,0,8304,10,0,0,8345,4,0,0,8352,315,0,0,8473,861,0,0,8444,1410,0,0,8300,8400,SOLO,BOTTOM,1.8,1.1,0,1,324.6,299,0,319.4,214.7,136.9,0,339.7,0,0,0,0,0,0,0,0,646.7,320.1,0,788.8,0,0,0,0,99,FALSE,TRUE,2009,Team Vitality,SUPPORT
991,1,Blue,14,12,4,UNRANKED,SPY Odoamne,4,Sion,TRUE,3800,3190,3001,3047,3083,0,3340,3,4,6,2,1,1,968,0,0,0,0,0,156414,101610,53288,1514,0,14902,6904,7518,479,13603,1,61443,842,511,51,42,33164,15834,14664,2665,13670,13150,0,0,272,0,0,0,1596,17,8,0,26,13,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1531,0,0,8226,7349,0,0,8234,48,0,0,8237,611,0,0,8473,1206,0,0,8444,1643,0,0,8200,8400,DUO,MIDDLE,8.9,7.5,2.8,7.9,520.6,442.9,290.1,429.8,380.4,253.3,293.7,322.1,0,0,0,0,0,0,0,0,421.8,405.7,1291.4,605.3,0,0,0,0,100,FALSE,TRUE,2507,Splyce,TOP
992,2,Blue,48,11,4,UNRANKED,SPY Xerxe,4,Trundle,TRUE,3047,3065,1011,1029,3050,1413,3364,1,2,9,0,1,0,1429,0,0,0,0,0,150081,45027,92768,12286,0,8796,3504,4232,1059,25379,1,45491,11308,4608,58,30,44835,12547,30942,1344,12725,11500,1,0,33,144,116,3,849,17,12,0,19,22,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1718,1197,521,9111,1039,0,0,9105,17,30,0,8014,124,0,0,8234,22,0,0,8232,7,50,0,8000,8200,DUO,MIDDLE,0.6,0.4,1,1.1,456.3,315.6,423,313.5,330.5,269.7,287.4,249.3,0,0,0,0,0,0,0,0,887.8,730.4,1040.1,1105.9,0,0,0,0,100,FALSE,TRUE,2507,Splyce,JUNGLE
993,3,Blue,50,4,12,UNRANKED,SPY Nisqy,4,Swain,TRUE,3111,3157,2055,3089,3027,3151,3340,2,1,6,2,1,1,2463,0,0,0,0,0,393109,213908,27141,152059,541,23657,22427,767,462,12283,1,15424,17667,2895,44,46,24381,11117,12895,367,15665,14800,1,0,330,34,28,0,337,18,10,0,30,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,19,0,0,8226,2698,0,0,8234,26,0,0,8237,614,0,0,8304,9,3,0,8316,8447,0,0,8200,8300,DUO,BOTTOM,11.2,9.3,5,7.4,563.3,493.2,435.5,462,381.4,312.3,395.2,333.1,0,0,0,0,0,0,0,0,212.1,208.6,708.9,771.9,0,0,0,0,100,FALSE,TRUE,2507,Splyce,MID
994,4,Blue,15,7,4,UNRANKED,SPY Kobbe,7,Sivir,TRUE,3006,3139,3508,3031,3087,3094,3363,5,2,4,4,3,1,883,1,1,0,0,0,416411,44638,368094,3678,1082,33642,5919,27283,440,7026,3,10552,30979,13729,67,1,15517,5603,8941,972,20583,18050,4,1,478,42,25,0,169,18,4,0,15,24,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,4478,0,0,8009,1280,0,0,9104,17,0,0,8014,429,0,0,8234,29,0,0,8236,48,0,0,8000,8200,DUO,BOTTOM,11.7,9.5,14.3,10.5,410,340.7,631.1,414.7,441.8,298.8,643.9,426.3,0,0,0,0,0,0,0,0,246.9,148.1,480.3,289.4,0,0,0,0,100,FALSE,TRUE,2507,Splyce,BOTCARRY
995,5,Blue,40,1,4,UNRANKED,SPY kaSing,7,Janna,TRUE,3222,1028,3098,0,3504,3158,3364,0,1,9,0,0,0,883,0,0,0,0,0,23080,18231,3028,1819,0,7968,7467,340,160,8810,10,5641,3696,2074,108,39,8436,2746,5434,255,10063,9050,2,0,27,0,0,0,174,14,28,0,65,20,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,535,2359,0,8226,2414,0,0,8234,23,0,0,8237,664,0,0,8347,0,0,0,8304,10,0,0,8200,8300,DUO,BOTTOM,0.5,0.1,1.1,1,354.3,265.5,301.6,249.5,241.7,139.7,276.2,219.4,0,0,0,0,0,0,0,0,148.4,93.3,310,220.1,0,0,0,0,100,FALSE,TRUE,2507,Splyce,SUPPORT
