,teamName,teamId,win,gameNumber,duration,isTiebreaker,isPlayoff,kills,deaths,assists,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
192,H2K,Red,TRUE,96,2367,FALSE,TRUE,12,7,31,1224379,289966,724632,209774,80997,21361,49237,10393,33192,9,118635,98774,26697,298,109,116989,43575,70069,3343,75984,70418,1176,256,163,22,2965,86,55,0,164,52,33.3,27.9,2212.7,1863.3,1584.6,1247.9,1590.3,1493.2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,11,4,2,4,0
193,H2K,Blue,FALSE,97,2794,FALSE,TRUE,11,17,32,1516420,675228,462012,379176,123568,63808,45898,13856,42411,8,218921,72146,15705,381,225,176795,67667,102198,6925,81318,80505,1268,302,207,20,4612,86,63,0,209,63,32.3,28.8,2097,1976.2,1602.8,1289.4,2719.6,1361.5,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,7,1,1,1,1
194,Team Vitality,Red,TRUE,97,2794,FALSE,TRUE,17,11,50,1711664,670782,594915,445961,137889,62221,68740,6925,57128,12,209361,122879,18392,407,195,159089,69576,75653,13854,87911,80225,1369,280,179,24,5068,89,61,0,199,83,34,30.5,2314.1,1913.1,1966.4,1265.3,2161.6,1255.3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,9,1,2,5,0
195,Team Vitality,Blue,FALSE,98,1373,FALSE,TRUE,2,15,3,535723,156885,205120,173713,30408,15627,13407,1370,22713,10,55628,12705,5174,139,45,80796,34460,45156,1176,32966,31010,596,123,96,8,752,57,26,0,75,25,25.9,27.1,1923.6,1894,1427.4,1218,3556.8,2410.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
196,H2K,Red,TRUE,98,1373,FALSE,TRUE,15,2,32,549511,252057,225584,71868,55640,33077,21383,1176,32736,11,53865,55555,18850,150,121,60860,18394,41090,1371,48370,40700,625,143,93,5,2881,67,36,0,88,20,31.9,25.1,2567.7,1910,2202,1346.2,2904.8,1827.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,1,2,1
197,H2K,Blue,FALSE,99,2009,FALSE,TRUE,10,13,29,1089521,368098,396745,324673,87605,44545,41579,1477,47506,9,120547,29316,4160,224,200,118596,47722,63286,7584,55420,51600,1003,150,109,4,8213,76,45,0,123,35,31.6,26.2,2232.8,1800.8,1749.4,1183.3,2887.8,1776.5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,2,1
198,Team Vitality,Red,TRUE,99,2009,FALSE,TRUE,13,10,39,1033952,400035,371454,262458,90147,46107,37103,6930,45267,13,142886,95851,27449,245,160,121262,48368,72067,824,64542,58400,864,214,123,30,3947,79,40,0,129,36,32.2,25.3,2217.7,1883.9,1782.9,1272.5,2945.9,2077.4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,6,2,2,0
199,Splyce,Blue,TRUE,100,2507,FALSE,TRUE,11,10,34,1139095,423414,544319,171356,88965,46221,40140,2600,67101,16,138551,64492,23817,328,158,126333,47847,72876,5603,72706,66550,1140,220,169,3,3125,84,62,0,155,87,32.9,26.8,2304.5,1857.9,1775.8,1273.8,1917,1586.1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,8,1,0,3,0
200,G2 Esports,Red,FALSE,100,2507,FALSE,TRUE,10,11,19,1557505,423460,768502,365540,89308,44796,38904,5604,43699,9,137938,78344,13369,354,105,125674,49704,73369,2600,76420,73058,1222,244,160,19,2324,84,49,0,183,58,34.7,27.4,2222.2,1946.1,1803.9,1309,2050.3,2021,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7,1,2,3,1
201,G2 Esports,Blue,TRUE,101,2037,FALSE,TRUE,13,4,30,1213938,506115,371402,336417,73942,48470,24470,998,41657,9,78612,96245,22034,285,100,87357,31392,54968,996,67150,56850,1039,224,141,25,5948,82,43,0,146,48,34.8,28.7,2297.4,1968.7,1946.4,1320.8,2295.7,1663.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,3,1
202,Splyce,Red,FALSE,101,2037,FALSE,TRUE,4,13,7,930166,441426,326463,162275,48117,25586,21530,996,27742,7,99711,21726,7393,228,69,94660,50277,43381,997,53387,49655,983,171,141,0,2282,76,48,0,125,62,31.1,26.2,2127,1889.9,1634.7,1210.5,2374.5,1484.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,1,0
203,G2 Esports,Blue,TRUE,102,2222,FALSE,TRUE,12,4,35,1256352,513725,407191,335433,68297,33543,30818,3932,30259,11,80885,81428,23592,345,100,80537,27035,51199,2299,66834,60050,1023,226,132,40,1923,81,66,0,181,84,32.7,27.1,2143.2,1910.4,1856.2,1252.4,1584,1344,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,9,1,1,2,1
204,Splyce,Red,FALSE,102,2222,FALSE,TRUE,4,12,11,998774,300875,507417,190477,48846,19986,26556,2300,24117,8,84238,63481,7602,303,113,98491,37456,57101,3931,59024,55325,1048,179,122,12,1936,79,62,0,186,77,33,26.2,2091.3,1878.9,1758.7,1216.6,2311.7,1345.6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,0,1,2,0
205,Splyce,Blue,FALSE,103,2279,FALSE,TRUE,9,15,23,1047723,307250,529379,211089,60453,27965,25274,7209,39684,12,96983,45945,4791,276,103,109763,36118,65985,7656,61907,60808,1145,204,161,12,4154,80,57,0,149,70,35,28.7,2241.5,1894.8,1787.3,1249.9,2113.7,1559.1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,0,0,2,1
206,G2 Esports,Red,TRUE,103,2279,FALSE,TRUE,15,9,47,1391905,431243,623532,337125,72122,31038,33422,7658,26476,14,115488,88002,29374,379,88,93072,31058,54801,7209,78201,69918,1210,263,161,18,1868,86,46,0,190,60,34.6,27.2,2351.5,1850.3,1913,1230.5,1872.1,1457.1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,10,2,2,3,0
207,Team Vitality,Blue,FALSE,104,1541,FALSE,TRUE,7,10,17,753597,205427,238391,309774,36985,20294,14193,2496,27780,11,56616,26594,3553,162,124,79600,35577,41864,2154,40298,39585,707,119,92,2,2912,62,33,0,87,31,30.1,26.8,2131.4,1836.8,1559.4,1237.4,3047,2069.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,1,1
208,Fnatic,Red,TRUE,104,1541,FALSE,TRUE,10,7,13,912469,374465,203706,334292,55461,34588,18712,2156,23892,15,51356,52304,24716,170,89,64005,23791,37715,2496,51106,43125,754,185,118,24,2097,69,27,0,101,18,32.5,28.5,2380,1972.2,2025.7,1365.4,2631.3,1882.3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,1,1,0
209,Fnatic,Blue,TRUE,105,1835,FALSE,TRUE,20,8,53,1070272,265668,492289,312311,73784,39914,29518,4348,32676,10,73650,74015,26202,225,99,96001,34848,59382,1768,64539,57133,904,199,130,16,2429,77,49,0,140,41,34.2,25.4,2516.8,1829,2025.3,1271.9,2359.5,1871.9,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,10,2,1,2,0
210,Team Vitality,Red,FALSE,105,1835,FALSE,TRUE,8,20,12,751986,236940,371254,143789,57076,30338,24965,1768,17723,9,70529,28833,10011,230,45,92738,42802,45583,4347,50565,48683,859,156,117,1,1539,69,42,0,143,41,29.8,26.7,2082,1860.1,1762.6,1307.1,2647.4,1583.5,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4,0,0,1,0
211,Fnatic,Blue,FALSE,106,1991,FALSE,TRUE,8,13,17,1225442,381003,346246,498191,58466,35957,19445,3063,37605,11,85183,44529,8448,214,95,115124,48958,59750,6409,53907,51300,946,163,123,0,3347,74,48,0,119,29,32,25.8,2089.4,1859.9,1741.6,1302.9,2268.7,2084.7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,0,0,1,0
212,Team Vitality,Red,TRUE,106,1991,FALSE,TRUE,13,8,30,980355,342874,402411,235065,77126,45429,25282,6410,22895,10,64106,64433,24324,259,70,92007,41130,47813,3063,65975,58628,909,268,166,39,2482,79,35,0,132,29,31.5,27,2210.2,1953.8,1661.2,1442.3,2215.7,1629.2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11,4,2,1,1
213,Fnatic,Blue,TRUE,107,1782,FALSE,TRUE,18,5,40,844037,220513,464499,159022,62503,35902,24690,1910,33814,9,55810,58930,24005,207,62,89404,35987,45825,7587,62202,56108,868,158,113,7,2228,75,33,0,100,47,31,26.2,2210.2,1874,1973.4,1313.9,3142.8,1819.9,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,11,3,1,0,1
214,Team Vitality,Red,FALSE,107,1782,FALSE,TRUE,5,18,11,807770,282849,335824,189094,58417,31855,18970,7589,19730,9,59651,37076,6542,221,77,87512,38703,46897,1909,48513,47190,831,191,139,7,2930,70,33,0,132,29,29.3,28.5,2272,1942.9,1751.7,1309.1,2928.5,1676.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,0,0,2,0
215,Team Vitality,Blue,TRUE,108,1768,FALSE,TRUE,12,6,30,1048922,376787,382675,289455,55608,26078,25122,4405,15015,7,49541,74603,25804,259,92,53979,24770,26255,2952,60208,56000,871,217,125,31,3459,74,50,0,143,47,33,25.7,2424.7,1932.5,2017.2,1455.4,1540.8,1619.6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,2,1
216,Splyce,Red,FALSE,108,1768,FALSE,TRUE,6,12,12,869434,330249,210522,328658,33442,22911,8576,1952,22435,13,68207,13852,600,223,119,77000,28067,44525,4403,44472,43520,854,137,108,0,2373,68,32,0,125,48,32,25.3,2116.5,1811.4,1511.9,1375.6,2505.8,2219.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0
217,Team Vitality,Blue,FALSE,109,1414,FALSE,TRUE,2,14,7,729202,173258,212946,342994,28229,14898,13005,323,23779,9,51162,6893,2132,141,62,72775,31358,40050,1363,35498,32235,646,118,98,4,2306,58,27,0,72,29,29.6,29.4,1897.7,1881.7,1528.7,1244.4,3090.9,1784.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
218,Splyce,Red,TRUE,109,1414,FALSE,TRUE,14,2,22,666271,236734,231604,197928,53193,29807,22019,1364,15254,9,52844,57318,19812,153,105,49865,17050,32489,323,48449,39050,700,148,94,8,5413,66,34,0,98,19,34.5,28.2,2456.1,2010.7,2051.4,1391.3,1850.4,1574.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,2,1,2,1
219,Team Vitality,Blue,TRUE,110,2198,FALSE,TRUE,14,4,39,1246915,449662,482028,315222,74713,34909,35439,4361,33054,9,114908,86604,24232,327,111,97489,45221,51199,1064,71336,62800,1072,231,159,13,4723,84,44,0,180,79,33.6,25.9,2218.8,1862,1876,1221.8,2579.6,1346.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,3,1
220,Splyce,Red,FALSE,110,2198,FALSE,TRUE,4,14,8,1055283,408981,342408,303890,65151,40738,23345,1066,18811,12,111466,23942,6236,301,117,97471,36665,56441,4360,56973,55885,1097,206,161,0,3397,77,59,0,177,78,33.4,28.6,2299,1928.3,1725.3,1281.4,2140.1,1496.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,2,0
221,Team Vitality,Blue,FALSE,111,2359,FALSE,TRUE,1,10,4,921752,403467,439873,78406,50442,28630,19772,2038,16277,7,95120,44823,7203,335,69,89044,38048,49134,1859,59588,57458,1078,245,159,23,3315,79,54,0,181,66,33.3,29.1,2270.1,1871.1,1631.3,1276.1,1462.4,1348.2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3,0,0,4,0
222,Splyce,Red,TRUE,111,2359,FALSE,TRUE,10,1,33,1196386,537932,432242,226209,64382,35809,26712,1858,42918,10,84891,72189,25411,310,116,78182,31447,44691,2038,71370,61325,1095,212,139,16,3491,85,58,0,176,77,34.3,24.7,2252.4,1820.7,1660.3,1172.5,1740.8,1663.1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,10,2,2,1,1
223,Team Vitality,Blue,FALSE,112,2550,FALSE,TRUE,8,15,21,1241562,344781,606093,290685,81895,42548,36209,3136,32753,8,113905,37314,2678,318,171,106164,48926,55285,1949,65889,61050,1128,202,147,16,3292,83,59,0,169,83,33.3,25.5,2149.7,1862.2,1552.7,1248.5,1847.2,1581.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0
224,Splyce,Red,TRUE,112,2550,FALSE,TRUE,15,8,40,1502228,528993,381080,592150,76836,46229,28655,1950,46542,16,123992,87663,24308,373,151,99458,45721,50600,3136,76683,65000,1192,229,153,25,8430,85,58,0,198,54,35.3,26.6,2285.6,1802.6,1669.4,1284.6,1471.7,1120,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,2,3,0
225,Fnatic,Blue,TRUE,113,2520,FALSE,TRUE,15,11,51,1595382,622378,486519,486479,112025,54444,50481,7098,29563,11,159249,45731,20232,331,158,102248,33580,63315,5347,77605,70025,1297,269,170,35,5422,86,62,0,179,54,35.9,29,2194.6,1931.9,1556,1275.7,2259.9,1597.7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,9,2,0,2,0
226,G2 Esports,Red,FALSE,113,2520,FALSE,TRUE,11,15,24,1357618,496742,509190,351684,76595,30339,40902,5348,63968,11,169917,67496,9958,314,181,148896,57923,83872,7097,73223,73900,1274,216,155,16,3083,85,54,0,148,77,37.2,30.1,2378.5,1988.3,1904.7,1351.6,2652.5,1718.4,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4,0,2,2,1
227,G2 Esports,Blue,FALSE,114,2088,FALSE,TRUE,9,15,22,1079354,252166,470533,356651,70073,27347,35696,7026,33510,14,133104,36584,8701,241,93,123819,57501,62200,4113,58718,56343,972,162,130,5,3231,76,37,0,139,49,34.7,27.6,2293.8,1803.1,1655.5,1286.7,2566.1,1675.2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,0,1,1,0
228,Fnatic,Red,TRUE,114,2088,FALSE,TRUE,15,9,35,1279575,483838,459393,336339,96388,53857,38415,4114,32179,11,130777,61115,29035,287,131,98006,30535,60442,7024,70848,60160,1082,253,160,23,4649,82,41,0,152,54,36,26.1,2449.5,1974.6,1722.3,1282.2,2371.5,1575.8,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,11,3,1,2,0
229,Fnatic,Blue,TRUE,115,1912,FALSE,TRUE,11,7,30,1166607,553843,332320,280438,41889,22597,16192,3094,27606,14,113953,68276,25272,229,90,83660,27520,49288,6850,64023,54930,971,266,140,51,2937,78,33,0,124,47,33.2,25,2465.7,1857.2,1929.8,1231.6,2648,1373.2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,11,3,1,3,0
230,G2 Esports,Red,FALSE,115,1912,FALSE,TRUE,7,11,19,792404,291489,355217,145696,50407,22930,25395,2079,34931,6,76358,44836,5522,227,84,74860,26045,45487,3324,50883,48060,881,137,94,8,7247,72,43,0,133,48,27.6,26.8,2040.4,1889.6,1668.7,1369.1,1895.4,1628.7,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3,0,0,1,1
