,teamName,teamId,win,gameNumber,duration,isTiebreaker,isPlayoff,kills,deaths,assists,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
344,MVP,Red,FALSE,172,3126,FALSE,FALSE,10,15,29,1601848,771174,637808,192868,119179,71010,42627,5538,26144,8,239776,73782,12065,361,222,148649,52752,85476,10417,85252,85633,1362,248,203,0,6882,87,70,0,220,51,26.4,27.1,1906.6,2009.8,1503.3,1371.4,2768.6,1590.6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4,1,2,1,1
345,MVP,Blue,TRUE,173,2313,FALSE,FALSE,11,5,34,1342807,303908,850404,188489,84658,32473,46752,5431,34146,12,101888,66529,30646,351,100,81928,30251,47585,4087,77297,67768,1151,262,170,32,3065,83,50,0,156,82,32.6,25.8,2198.7,1926.8,1715.4,1410.6,2476.2,1436.8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,10,1,1,3,0
346,KONGDOO MONSTER,Red,FALSE,173,2313,FALSE,FALSE,5,11,9,980171,355892,453891,170386,55757,26786,25881,3088,23765,11,140442,13944,4753,311,104,106268,35610,65223,5430,60947,57960,1170,189,157,0,3118,80,60,0,181,64,36.8,29,2407.9,1938.2,1832.6,1268,2940.4,1597.6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,0,1,0
347,SK telecom T1,Blue,FALSE,174,2274,FALSE,FALSE,0,13,0,918708,368027,521392,29286,38651,17081,18094,3472,16307,9,73591,31950,9898,421,37,79492,31890,43568,4028,61791,58858,1147,232,158,12,1623,77,61,0,205,72,34.5,26,2185.9,1900,1770.5,1291.2,1274.5,1602.8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3,0,0,3,0
348,bbq OLIVERS,Red,TRUE,174,2274,FALSE,FALSE,13,0,35,1194536,434855,516425,243252,55469,29685,21750,4030,19690,10,75322,97791,48501,328,62,70041,21271,45294,3472,72890,66583,1167,266,173,22,1798,83,66,0,173,89,35.7,26.8,2303.7,1894.5,1786,1275.7,1019.6,1462.9,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,9,1,2,2,1
349,bbq OLIVERS,Blue,FALSE,175,3272,FALSE,FALSE,5,16,12,1343631,759769,524136,59721,93305,53168,31179,8952,38273,18,297433,107192,14380,489,168,167602,50118,110323,7158,94592,103020,1363,303,203,26,3975,89,82,0,264,105,31.9,26.1,2230.9,1907.3,1875,1325.4,1589.7,1662.2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,9,3,3,3,1
350,SK telecom T1,Red,TRUE,175,3272,FALSE,FALSE,16,5,43,2121424,487542,1411805,222074,134579,46305,81114,7158,46181,14,178335,72106,23398,513,140,133395,56604,67834,8953,104515,96808,1644,325,206,22,2963,90,70,0,240,121,35,25.8,2189.3,1821.2,1746.1,1329.5,1384.3,1572.6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,10,3,1,3,0
351,SK telecom T1,Blue,FALSE,176,2234,FALSE,FALSE,1,11,3,1034295,474108,365285,194896,53114,28856,22786,1469,21962,9,76842,10578,2427,365,95,90347,37780,50475,2088,58859,56810,1160,210,154,8,9646,78,58,0,198,78,36.9,29.2,2134.4,2008.8,1679.3,1316,1644.3,1547.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0
352,bbq OLIVERS,Red,TRUE,176,2234,FALSE,FALSE,11,1,29,858329,429578,399468,29280,62850,34305,26452,2090,29914,13,122947,111649,24151,354,69,83265,32377,49415,1468,69934,61500,970,241,154,20,2484,84,61,0,197,92,33.6,26,2239.5,1943.7,1753.5,1310.5,1466.3,1312.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,4,2,4,1
353,Jin Air GreenWings,Blue,FALSE,177,1759,FALSE,FALSE,1,6,2,832861,316822,323944,192092,36371,20450,13236,2682,17582,10,71290,4611,885,169,63,68748,21596,42951,4196,45323,43518,933,162,127,4,2556,72,29,0,115,24,32.5,28.3,2059.3,1876.3,1485.1,1257.5,2086.9,1557.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
354,Afreeca Freecs,Red,TRUE,177,1759,FALSE,FALSE,6,1,15,918482,305449,413301,199728,47605,19756,23648,4198,39802,18,73909,82582,28668,258,67,73212,25196,45333,2680,59752,56418,923,221,132,24,1397,74,42,0,121,59,34.4,28.9,2358.9,1904.2,2156.1,1379.4,2397.7,1618.9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,4,1,4,1
355,Afreeca Freecs,Blue,FALSE,178,2204,FALSE,FALSE,8,17,20,1268826,614981,372546,281292,56421,40518,14661,1239,26556,9,109658,29666,3562,290,155,96156,34369,58462,3318,62168,60860,1147,252,189,0,1190,81,50,0,171,75,33.8,27.9,2467.4,1954.8,1929.5,1274.6,2381.6,1623,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,0,1,1
356,Jin Air GreenWings,Red,TRUE,178,2204,FALSE,FALSE,17,8,50,1205384,317667,707698,180015,64206,29583,31300,3321,27637,10,87159,78294,26688,375,95,79624,43300,35082,1239,77017,71163,1085,251,165,11,3603,85,46,0,180,77,32.5,26.3,2306.9,1973.7,1847.9,1374.1,2029.4,1155.2,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,11,3,2,3,0
357,Jin Air GreenWings,Blue,FALSE,179,1387,FALSE,FALSE,2,12,5,419559,223987,172656,22911,20005,10137,7898,1968,26195,8,43735,3152,16,141,36,59633,13332,42080,4215,35081,34418,691,126,106,0,1108,59,24,0,75,28,36.3,27.5,2247.5,1884.7,1562.1,1355.2,1451.5,2114.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
358,Afreeca Freecs,Red,TRUE,179,1387,FALSE,FALSE,12,2,22,754998,198012,364277,192708,39352,10366,25405,3576,16031,9,32173,55368,19741,187,52,41304,12482,27225,1593,50676,41403,772,176,104,12,4702,66,25,0,110,26,38.8,28.4,2351.5,2005.8,1936.4,1558.1,1180.1,1266.7,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,8,1,1,2,1
359,KING-ZONE DragonX,Blue,TRUE,180,1893,FALSE,FALSE,8,2,21,1120961,252546,541525,326887,43233,18071,18865,6293,18534,11,44471,65533,22372,311,42,56096,13757,39344,2990,66661,58243,1009,248,149,32,2895,78,38,0,141,59,38.5,27.9,2370,1965.1,1770.4,1404.4,1373.8,1471.9,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,11,4,2,3,0
360,kt Rolster,Red,FALSE,180,1893,FALSE,FALSE,2,8,2,780559,237657,373341,169555,23861,8928,11011,3919,32463,7,51971,3177,3177,218,31,66148,21007,37802,7335,49880,46878,911,143,122,0,1502,72,47,0,132,46,35.7,23.9,2326.9,1856.7,1659.6,1328.4,1546.6,1642.9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
361,kt Rolster,Blue,FALSE,181,1878,FALSE,FALSE,1,14,1,937238,305191,383442,248599,51091,22055,25337,3695,16464,9,78456,1838,1838,219,73,80434,33893,45093,1446,48536,47783,977,199,150,4,1478,71,37,0,113,57,35.1,28.4,2154.4,1977.8,1554.9,1321.1,2323.4,1688.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
362,KING-ZONE DragonX,Red,TRUE,181,1878,FALSE,FALSE,14,1,43,741210,307258,376858,57092,58194,30434,26313,1446,44501,11,84425,53755,22751,264,101,91144,26345,60074,4718,61855,53170,967,188,141,4,4457,78,36,0,128,52,34.1,26.9,2382.6,1912.2,1825.7,1319.2,2569.8,1694.2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9,2,1,2,0
363,MVP,Blue,FALSE,182,2438,FALSE,FALSE,9,16,15,1206500,474806,536049,195641,55938,26604,23396,5938,33787,13,123421,20011,8748,384,69,118467,37501,75728,5234,72576,70100,1339,208,172,9,1447,84,51,0,213,85,35.5,27.6,2244.9,1800.8,1853.6,1370.9,2296.9,1679.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,0,0,1,0
364,Afreeca Freecs,Red,TRUE,182,2438,FALSE,FALSE,16,9,46,1135788,444338,629462,61981,81449,33639,42570,5235,30431,11,104711,99569,16800,459,117,88533,30806,50786,6936,82489,73575,1176,293,159,34,2704,88,70,0,237,106,33.3,24.2,2230.7,1811,1753.9,1259.3,1597.8,1678.1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,10,3,3,4,1
365,Afreeca Freecs,Blue,TRUE,183,2023,FALSE,FALSE,8,1,23,1176807,472547,335059,369196,47051,28138,16652,2257,52978,11,70453,68620,21538,309,48,95435,50687,42015,2732,65550,61085,1108,269,175,20,6214,81,55,0,168,74,37.2,28.1,2405.7,1969.7,1982.6,1358.5,2756.6,1740.6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,1,4,0
366,MVP,Red,FALSE,183,2023,FALSE,FALSE,1,8,1,793763,497166,270370,26223,59046,45824,12490,732,28471,15,56394,3497,1042,300,57,72453,31428,38765,2254,54235,52775,1040,203,159,0,951,76,30,0,159,68,32.9,27.3,2217.1,1952.2,1590.5,1314.5,2587.8,1233.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
367,bbq OLIVERS,Blue,TRUE,184,2432,FALSE,FALSE,12,3,23,1113811,407771,608718,97318,58293,31119,24402,2769,23831,9,131821,84310,27081,359,73,98221,23240,68483,6493,78979,70743,1250,331,199,40,1966,87,56,0,157,88,34.7,28,2364.7,1909.3,1988.3,1261.3,1597,1586.2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,10,2,2,3,1
368,kt Rolster,Red,FALSE,184,2432,FALSE,FALSE,3,12,6,1173120,315597,633186,224331,58455,17478,34480,6495,22246,10,78409,33442,1669,328,77,85795,35040,47983,2768,63125,60635,1172,229,175,0,3097,82,59,0,190,59,30.6,27.5,2122.7,1905.3,1504.1,1290.7,1572.7,1329,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,2,0
369,kt Rolster,Blue,TRUE,185,2404,FALSE,FALSE,15,6,29,1339908,377861,806365,155679,76071,28421,43956,3691,39683,8,82061,64415,29134,382,65,103436,40208,60366,2858,80705,69548,1293,296,177,39,2832,87,55,0,188,73,37.6,26.1,2411.8,1924,1828.9,1299.8,1974.5,1241.4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,11,4,0,4,0
370,bbq OLIVERS,Red,FALSE,185,2404,FALSE,FALSE,6,15,11,1086670,486997,426994,172675,55659,33898,18900,2858,13533,5,101924,28353,2016,308,59,105398,31683,70022,3691,65467,61883,1189,216,173,0,2655,85,65,0,161,77,32.7,27.4,2173.6,1932.9,1571.1,1263.3,1382.5,1478.1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,1,0,1
371,bbq OLIVERS,Blue,FALSE,186,1818,FALSE,FALSE,4,14,12,944265,348061,237602,358600,38072,21255,14325,2490,34593,6,54127,586,586,206,51,75964,26995,43222,5742,46532,43608,869,172,150,0,1952,71,38,0,111,45,31,25.5,2050.7,1888,1473.7,1246,1563,1738,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
372,kt Rolster,Red,TRUE,186,1818,FALSE,FALSE,14,4,36,900257,273577,437581,189093,51774,23068,23283,5418,21248,11,67592,70478,25583,270,56,71433,24932,44209,2290,64895,58808,971,219,133,14,1622,77,39,0,130,41,35.6,29.6,2370.4,1835.2,2028,1409,1552.2,1408.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,2,1,3,1
373,KSV,Blue,FALSE,187,2200,FALSE,FALSE,1,11,0,1001218,262779,504375,234059,46981,20115,22699,4163,20027,14,120428,9879,4280,313,79,101001,40679,57469,2850,58480,54553,1171,220,164,12,3255,77,60,0,167,83,35.5,29.1,2240.7,1890.8,1581.6,1320.1,1845.1,1600.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
374,SK telecom T1,Red,TRUE,187,2200,FALSE,FALSE,11,1,31,948285,454443,463527,30308,71554,36171,32530,2850,33836,10,87648,63813,18581,380,93,74702,24130,46407,4163,72052,63300,1078,247,146,33,6231,83,59,0,193,79,35.9,25.8,2470.6,1914.4,1950.2,1329.6,1614.5,1744.7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10,2,2,4,0
375,SK telecom T1,Blue,TRUE,188,2292,FALSE,FALSE,13,5,38,1012782,479272,373099,160407,87666,45234,36562,5867,56500,11,121247,45982,11484,349,215,116235,46467,65773,3991,70735,62225,1054,254,174,18,6128,82,54,0,166,71,31.7,26.2,2103.2,1935,1700.3,1258.1,1967.3,1653.2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,9,2,1,3,0
376,KSV,Red,FALSE,188,2292,FALSE,FALSE,5,13,12,1070665,526505,359070,185084,79714,43284,32707,3717,32934,11,160500,30238,8887,320,136,112055,49053,57402,5595,60714,58650,1126,215,144,19,3512,77,75,0,167,86,34.8,30,2218,1967.6,1854.5,1340.2,1418.2,1542,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0,0,1,1
377,KONGDOO MONSTER,Blue,FALSE,189,2350,FALSE,FALSE,7,14,14,1162635,424442,537289,200899,59385,26822,26359,6198,52732,12,113780,56883,17836,305,93,111086,33642,71406,6034,68110,66373,1116,251,185,12,1252,82,88,0,176,58,34.7,27.1,2214.1,1947.7,1729.9,1272,1980.9,2108.9,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,7,2,1,2,0
378,ROX Tigers,Red,TRUE,189,2350,FALSE,FALSE,14,7,29,1191825,408025,576297,207499,72362,28335,38602,5419,22322,10,90264,67416,6969,343,85,91528,31326,54611,5586,74557,66800,1235,269,180,12,3034,87,54,0,160,72,37.9,28.6,2328,2064.2,1861.2,1388.7,1795.2,1642,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6,1,2,2,1
379,ROX Tigers,Blue,TRUE,190,1871,FALSE,FALSE,10,3,28,936566,393108,344684,198771,54005,29842,22700,1459,17847,9,87348,60727,16437,251,92,59705,22433,35263,2004,62233,56730,967,226,128,44,3648,77,40,0,137,38,36.2,28.7,2371.6,1944,1824.8,1403.4,1630.7,1262.9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,2,1,3,1
380,KONGDOO MONSTER,Red,FALSE,190,1871,FALSE,FALSE,3,10,10,775232,363637,246895,164699,33268,19575,11685,2004,15226,6,76271,2549,426,169,84,73549,31500,40586,1458,46160,43860,903,135,111,2,1728,71,38,0,105,35,32.9,25.3,2162.2,1776.9,1473.1,1229.6,1842.2,1765.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
381,MVP,Blue,FALSE,191,1627,FALSE,FALSE,3,14,6,607480,251243,197802,158432,39245,21604,16850,787,45633,11,77073,15204,2082,162,103,88655,29659,51896,7096,39461,38335,690,130,111,0,4850,64,28,0,82,37,26.1,26.8,1893.5,1904.6,1462.2,1259.9,3267.6,1663.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0
382,kt Rolster,Red,TRUE,191,1627,FALSE,FALSE,14,3,45,955395,230279,421802,303310,69013,27033,35572,6403,21547,9,64442,53324,19661,233,92,66499,25333,40800,364,59196,45883,845,192,120,22,2851,74,39,0,129,36,33,26.5,2423,1932.5,2111.6,1292.3,2489.6,1619.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,2,1,1,1
383,kt Rolster,Blue,TRUE,192,1828,FALSE,FALSE,11,2,24,770116,283383,354898,131831,54411,30554,20134,3721,21767,13,106163,72729,12940,275,100,74780,30545,43412,818,59962,56135,932,188,102,18,4595,74,49,0,140,53,33.7,29.1,2156.2,2001.6,1923.4,1384,1460.4,1192.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,4,1
384,MVP,Red,FALSE,192,1828,FALSE,FALSE,2,11,6,653162,246915,394617,11625,48251,27188,20243,818,20946,12,81051,9931,795,197,70,77831,33104,41002,3720,47299,45408,873,174,134,8,1993,72,35,0,111,59,32.1,26.8,2125.3,1950.8,1558.2,1266.1,1491.5,1479.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
385,bbq OLIVERS,Blue,FALSE,193,2232,FALSE,FALSE,4,12,11,1161880,359283,629947,172646,55619,24212,28131,3273,23405,12,74186,22881,339,287,71,107565,42518,53091,11950,60486,58133,1180,208,160,0,2039,82,64,0,158,59,37.1,26.8,2349.2,1886.4,1631.9,1252.5,2115,1404.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0
386,Afreeca Freecs,Red,TRUE,193,2232,FALSE,FALSE,12,4,33,1238465,400255,595782,242426,82394,39397,31043,11951,46217,12,95838,108928,30582,390,90,96478,31038,62163,3273,77745,68663,1152,295,168,42,2964,86,58,0,167,81,37.3,27.9,2425.8,1925,1734.5,1280.5,1900.8,1598.8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,4,2,4,0
387,Afreeca Freecs,Blue,TRUE,194,1688,FALSE,FALSE,7,1,21,850582,316936,334916,198724,51030,26032,22923,2069,17643,9,75694,59453,17599,232,78,63839,27317,36280,240,56201,44725,915,184,110,13,3043,72,44,0,111,43,36.1,28.6,2279.3,1863.2,1902,1294,2369.7,1121.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,1,2,1
388,bbq OLIVERS,Red,FALSE,194,1688,FALSE,FALSE,1,7,4,706037,370417,156691,178925,37270,24172,12054,1042,36069,11,52400,10920,578,179,75,74733,28588,42988,3156,43109,41515,889,146,128,0,2587,66,36,0,99,31,35.8,28.6,2245.4,1944.8,1562,1279.2,2397.2,1455.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
389,KSV,Blue,FALSE,195,2086,FALSE,FALSE,6,15,13,933716,339026,417077,177607,64636,34212,29522,898,18927,11,100770,42460,5132,295,119,82222,37696,39672,4851,56738,54660,1017,209,140,4,3320,76,52,0,143,56,34.5,27.2,2227.6,1930.6,1771.9,1282.2,2204.4,1352.4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,0,3,0
390,ROX Tigers,Red,TRUE,195,2086,FALSE,FALSE,15,6,38,1051949,466583,248254,337107,58297,36325,17119,4851,33201,10,87236,68130,16765,289,92,90746,38343,51501,896,66714,61385,1000,214,137,32,2342,83,45,0,159,57,33.9,27.2,2368,1915.6,1768.2,1301.6,2873.1,1388.3,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9,1,2,2,1
391,ROX Tigers,Blue,FALSE,196,2032,FALSE,FALSE,0,3,0,821524,415281,224811,181429,29106,20147,7469,1487,11474,8,65324,17792,3981,251,43,52111,23077,28422,609,51001,49430,932,165,128,2,4626,71,39,0,120,75,30.8,25.8,1936.9,1856.2,1562.3,1236.6,1195.9,1007.9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
392,KSV,Red,TRUE,196,2032,FALSE,FALSE,3,0,9,916882,269603,446602,200671,34870,20277,13981,609,19380,9,53340,94728,15272,304,134,60251,23386,35378,1487,60715,52400,957,252,130,42,3244,77,52,0,163,48,29.1,29.1,2019.3,1947.4,1727.5,1265.5,1721.9,1369.9,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,9,1,2,4,1
393,KSV,Blue,FALSE,197,2034,FALSE,FALSE,0,11,0,926014,416717,316996,192298,32724,21392,10711,617,36846,8,92185,10766,458,245,111,84848,23097,53778,7967,51235,49030,1062,201,158,9,3721,75,50,0,127,65,37.1,28.3,2309.6,1933.9,1588.8,1244.6,1413.4,1766.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0
394,ROX Tigers,Red,TRUE,197,2034,FALSE,FALSE,11,0,42,1290294,338575,621261,330453,61898,20458,33793,7642,21178,10,72064,92775,29174,275,74,62289,24304,35652,2328,67403,58033,999,223,145,9,3204,80,36,0,149,52,36.6,24.9,2415.2,1853.3,1827.2,1279.4,1595.7,1098.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,3,1
395,KING-ZONE DragonX,Blue,TRUE,198,2094,FALSE,FALSE,21,5,64,1066667,269169,575326,222165,68682,22873,40718,5089,22383,9,88508,84430,18800,308,113,93609,25338,62535,5733,70283,62500,1086,244,134,51,2583,82,42,0,175,82,32.9,29.4,2244.7,2010.4,1859,1362.9,2437.1,1425.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,2,1,4,1
396,Jin Air GreenWings,Red,FALSE,198,2094,FALSE,FALSE,5,21,8,854691,312352,375857,166479,45594,21751,23107,734,14108,10,104785,8514,0,277,91,82145,24430,52622,5087,54095,52220,1021,173,129,6,2015,76,44,0,154,78,30.8,27.5,2032.5,1963.7,1560.8,1291.5,2186,1374.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
397,Jin Air GreenWings,Blue,FALSE,199,1886,FALSE,FALSE,7,20,8,772087,252987,377211,141887,53460,25259,27612,584,13303,9,78117,14872,2259,190,66,82698,31727,49132,1838,48599,48180,853,160,135,0,1873,70,35,0,116,32,32.6,23.8,2118.4,1812.1,1685,1302,1955.8,2034,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,1,0
398,KING-ZONE DragonX,Red,TRUE,199,1886,FALSE,FALSE,20,7,41,910009,277019,438867,194122,66440,29021,35578,1838,48676,11,80008,61329,24444,276,134,96192,27708,67760,719,64315,52425,954,204,123,23,4419,79,34,0,130,41,31.5,25.9,2252.3,1902.5,1823.8,1367.8,2316.2,2095.7,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,9,1,1,3,0
399,bbq OLIVERS,Blue,TRUE,200,1678,FALSE,FALSE,13,3,33,895348,328796,360580,205967,55738,20487,27842,7404,17028,6,57940,62414,17755,198,100,54477,15364,37537,1573,56773,49145,871,216,144,12,3962,74,33,0,94,39,35.1,28,2487.7,2040.8,1948.3,1458.7,2002.3,1307,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,1,1,2,1
400,KONGDOO MONSTER,Red,FALSE,200,1678,FALSE,FALSE,3,13,6,837707,238055,282184,317466,26420,11612,13905,901,33075,7,57620,12950,1240,159,48,81446,23848,49708,7885,43777,42423,855,151,131,0,1640,66,38,0,96,24,35.1,29.1,2341,1888.7,1670.6,1291.8,2830.1,1857.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0
401,KONGDOO MONSTER,Blue,FALSE,201,2279,FALSE,FALSE,10,20,18,996576,331434,488170,176967,77522,37149,37933,2436,34108,7,122334,28308,3283,285,206,117520,43275,64164,10077,59929,58055,1014,188,150,0,3502,80,61,0,160,56,25.7,26.7,1883,1958.2,1523.4,1339.7,2985.2,1584.9,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,1,0
402,bbq OLIVERS,Red,TRUE,201,2279,FALSE,FALSE,20,10,65,1021403,320488,494518,206394,87425,39678,37666,10079,30819,19,146751,96274,24109,293,139,116115,44102,69574,2434,73036,68800,923,234,145,35,2502,83,56,0,140,64,26.3,25.8,2050,1928.8,2017.9,1318.9,2371.7,1638.6,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,11,3,2,2,1
403,SK telecom T1,Blue,TRUE,202,1867,FALSE,FALSE,6,2,14,943606,383081,376897,183625,47841,29014,17871,953,52683,9,82148,71436,26812,273,102,96747,32354,54961,9425,61149,56170,962,263,144,46,2660,75,50,0,144,44,31.4,29.2,2234.8,1941.1,1859.3,1324.9,3022.3,1700.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,2,1
404,MVP,Red,FALSE,202,1867,FALSE,FALSE,2,6,8,756363,321220,240943,194196,57287,27843,20013,9427,16801,12,65467,15386,682,207,150,68658,30789,36912,953,45929,45400,847,126,107,0,3271,69,34,0,102,56,27.1,25,1953.8,1862.4,1442.7,1256.4,1807.9,1443.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0
405,MVP,Blue,FALSE,203,1676,FALSE,FALSE,4,16,11,638975,250318,364211,24441,56018,28628,24347,3037,20621,8,73665,25921,4973,203,86,90205,43180,44134,2887,47689,46691,766,168,124,5,2672,68,28,0,115,36,29.7,26.6,2139.4,2006,1852.8,1404.1,3106.1,1319.8,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,0,0,1,1
406,SK telecom T1,Red,TRUE,203,1676,FALSE,FALSE,16,4,41,838125,444065,222660,171396,67126,41796,22440,2887,64754,12,82423,55651,22625,197,62,89926,31992,54891,3038,57579,53500,833,158,109,12,1324,75,38,0,113,39,33.8,27.7,2510,1890.4,1869.7,1236.2,3275.7,2016,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,11,3,1,3,0
407,KSV,Blue,FALSE,204,1828,FALSE,FALSE,2,14,3,820714,333734,242812,244164,42053,22196,18152,1701,19266,12,53837,6141,0,231,62,69046,23634,40934,4473,45859,42433,912,135,113,0,1281,68,44,0,112,56,36.3,25.4,2237.9,1768.9,1579.1,1270,1594,1480.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
408,KING-ZONE DragonX,Red,TRUE,204,1828,FALSE,FALSE,14,2,33,1056891,319801,389177,347908,49744,20626,24638,4476,24072,12,74348,64139,17095,241,87,71621,25964,43953,1700,59639,48950,974,210,126,28,3567,78,46,0,142,43,39.4,26.9,2458.5,1963.9,1919.1,1392.7,1387.9,1820.1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,8,1,1,4,0
409,KING-ZONE DragonX,Blue,FALSE,205,1937,FALSE,FALSE,7,20,16,967551,314429,326352,326766,52334,28562,23073,697,19366,12,96586,5507,1238,231,122,98462,39655,56939,1866,50690,47400,904,196,144,12,3136,71,45,0,142,36,31.1,27.9,2150.9,1927.3,1687.1,1302.6,2738.8,1683.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
410,KSV,Red,TRUE,205,1937,FALSE,FALSE,20,7,56,976651,275210,529322,172118,80493,37951,40672,1867,34915,9,69275,75495,25306,278,94,83743,32787,50255,695,66604,58478,917,189,119,19,2500,77,51,0,128,60,31,26.5,2131.5,1938,1951.6,1374.5,2478.8,1713.3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,1,3,0
411,KSV,Blue,FALSE,206,2542,FALSE,FALSE,3,15,5,917084,433884,428425,54771,61789,33747,26914,1123,59206,10,112934,69858,5600,351,84,134887,42990,76243,15650,65445,62050,1204,223,168,0,3289,82,76,0,169,97,33.6,25.6,2140.1,1858.3,1599.8,1173.7,2276.7,1685,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,0,1,2,1
