,participantId,teamId,championId,spell1Id,spell2Id,highestAchievedSeasonTier,summonerName,profileIcon,name,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,role,lane,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,creepsPerMinDeltas.30-end,creepsPerMinDeltas.20-30,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,xpPerMinDeltas.30-end,xpPerMinDeltas.20-30,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,goldPerMinDeltas.30-end,goldPerMinDeltas.20-30,csDiffPerMinDeltas.10-20,csDiffPerMinDeltas.0-10,csDiffPerMinDeltas.30-end,csDiffPerMinDeltas.20-30,xpDiffPerMinDeltas.10-20,xpDiffPerMinDeltas.0-10,xpDiffPerMinDeltas.30-end,xpDiffPerMinDeltas.20-30,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,damageTakenPerMinDeltas.30-end,damageTakenPerMinDeltas.20-30,damageTakenDiffPerMinDeltas.10-20,damageTakenDiffPerMinDeltas.0-10,damageTakenDiffPerMinDeltas.30-end,damageTakenDiffPerMinDeltas.20-30,gameNumber,isTiebreaker,isPlayoff,duration,teamName,teamRole
189,9,Red,51,4,7,UNRANKED,JAG Teddy,19,Caitlyn,TRUE,3046,3036,3139,3031,3087,3094,3363,12,0,4,12,3,1,0,3,2,0,0,0,616459,173814,440132,2512,2281,64788,11412,52083,1292,8034,5,29489,20107,8778,101,31,16503,6483,9596,423,27755,21800,3,1,610,55,47,3,245,18,2,0,19,50,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,21257,0,0,9101,7042,16419,0,9103,19,30,0,8017,4077,0,0,8345,4,0,0,8304,10,0,0,8000,8300,DUO_CARRY,BOTTOM,11,10,11.85,13.8,467.6,350.9,496.6,692.7,398.6,314.3,581,614.3,-0.1,0.45,0.95,0.35,-65.3,12.2,-68.625,99.95,153.6,161.4,460.15,108.8,-95.75,-7.2,69.475,-110.55,19,FALSE,FALSE,3132,Jin Air GreenWings,BOTCARRY
190,10,Red,201,3,4,UNRANKED,JAG Wraith,19,Braum,TRUE,2303,3190,3107,0,3109,3111,3364,1,5,15,0,1,0,1052,0,0,0,0,0,191928,12315,12151,167461,0,8888,7244,946,697,9191,5,58418,3996,2572,108,59,30783,18553,11272,957,14923,13650,1,0,111,0,0,0,1135,17,22,0,78,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,4994,0,0,8446,1434,0,0,8430,67,0,0,8444,1473,0,0,8345,4,0,0,8316,784,0,0,8400,8300,DUO_SUPPORT,BOTTOM,2.8,3,1.25,2.8,176.7,276.2,367.85,492.2,264.2,180.9,299.55,310.9,-0.1,0.45,0.95,0.35,-65.3,12.2,-68.625,99.95,330,363.5,746.7,513.9,-95.75,-7.2,69.475,-110.55,19,FALSE,FALSE,3132,Jin Air GreenWings,SUPPORT
191,1,Blue,516,14,4,UNRANKED,JAG SoHwan,19,Ornn,TRUE,3193,3075,3379,3047,3083,3110,3340,0,2,10,0,0,0,1807,0,0,0,0,0,562346,332500,214628,15229,44,21864,16265,5210,389,2987,1,169092,5700,214,88,74,55541,16744,34137,4659,30317,33875,0,0,588,2,1,0,6854,18,7,0,64,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,1,0,0,8345,4,0,0,8304,10,0,0,8347,0,0,0,8430,23,0,0,8444,2910,0,0,8300,8400,SOLO,TOP,10.3,9.6,4.516666667,10.8,564.4,481.7,511.6,567.1,353.4,291.3,298.05,383.6,0.1,1.2,0.016666667,-0.9,-3.8,-9.5,41.33333333,-85.1,386.1,200.6,675.6333333,376.6,64,-32.5,-424.4166667,-39.8,20,FALSE,FALSE,5680,Jin Air GreenWings,TOP
192,2,Blue,121,11,4,UNRANKED,JAG UmTi,19,Kha'Zix,TRUE,3142,3380,3147,3047,3036,3026,3364,5,3,6,3,1,1,1959,0,0,0,0,0,543152,9152,500573,33427,0,48422,2581,45539,301,36048,1,55207,44052,1994,219,26,69347,27029,38749,3568,31614,31495,1,0,294,222,149,9,1149,18,14,0,127,77,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,3017,0,0,8143,1862,0,0,8136,69,0,0,8105,4,0,0,8313,0,0,0,8304,10,0,0,8100,8300,NONE,JUNGLE,0.9,0.3,3.933333333,1.7,408.3,311.9,441.7666667,365.5,358,235.3,328.9666667,296.5,-0.7,-0.1,2.233333333,0.1,-3.1,12.8,69.65,38.9,775.3,594.3,766.8666667,553.5,131.8,0,163.7333333,37.7,20,FALSE,FALSE,5680,Jin Air GreenWings,JUNGLE
193,3,Blue,268,7,4,UNRANKED,JAG Justice,552,Azir,TRUE,3089,3386,3135,3001,3116,3115,3364,4,1,3,2,1,2,1762,0,0,0,0,0,1109385,915501,41001,152881,0,31818,29180,1781,856,11095,4,36476,32298,4257,98,31,35971,15397,18774,1799,35860,44535,2,1,753,21,14,0,3147,18,16,0,41,34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,3030,304,0,8226,3707,0,0,8234,20,0,0,8237,1183,0,0,8345,4,0,0,8316,26337,0,0,8200,8300,SOLO,MIDDLE,9.5,6.7,7.95,8.6,514.5,394.7,547.0666667,511.3,346.2,274.3,391.15,365.4,-1.7,-1.4,0.983333333,-0.4,-58.4,-83.5,-22.96666667,-37.9,115.3,340.8,374.6,580,-187.6,63,-271.2166667,-182.4,20,FALSE,FALSE,5680,Jin Air GreenWings,MID
194,4,Blue,15,4,7,UNRANKED,JAG Teddy,19,Sivir,TRUE,3384,3036,3072,3031,3508,3094,3363,6,1,6,5,1,1,1814,0,0,0,0,0,1934094,289250,1631469,13380,1726,76463,8742,66650,1071,6498,5,84983,50760,12518,114,3,24796,10985,12954,856,55539,70001,1,1,1373,92,88,0,630,18,5,0,33,49,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,3,0,0,8345,4,0,0,8304,9,0,0,8339,0,0,0,9101,20402,43308,0,9103,17,0,0,8300,8000,DUO_CARRY,BOTTOM,13.8,8.5,16.08333333,12.4,519.9,312.2,673.25,641.1,444.2,290.7,658.6333333,479.6,2.2,1.2,4.525,0.95,43.9,-5.75,107.8583333,-12.45,267.3,193.1,291.9833333,209.9,50.95,173.15,104.775,-101.95,20,FALSE,FALSE,5680,Jin Air GreenWings,BOTCARRY
195,5,Blue,223,3,4,UNRANKED,JAG Wraith,19,Tahm Kench,TRUE,2303,3383,3107,3143,3109,3047,3364,1,1,8,0,1,0,1810,0,0,0,0,0,227415,37326,12186,177903,0,8067,5177,599,2291,24627,5,102439,4429,1231,207,15,42581,11736,25642,5203,26727,29185,1,0,180,2,0,2,223,18,38,0,155,32,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,10873,0,0,8446,618,0,0,8435,87,0,0,8444,2284,0,0,8345,4,0,0,8316,1354,0,0,8400,8300,DUO_SUPPORT,BOTTOM,3.5,2.5,1.533333333,2.8,319.3,247.4,403.7833333,264.5,264.8,185.7,289.45,258,2.2,1.2,4.525,0.95,43.9,-5.75,107.8583333,-12.45,255.5,561.6,487.0333333,195.5,50.95,173.15,104.775,-101.95,20,FALSE,FALSE,5680,Jin Air GreenWings,SUPPORT
196,6,Red,150,4,12,UNRANKED,SKT Thal,7,Gnar,FALSE,3143,3026,3193,3047,3075,3194,3340,1,5,6,0,1,0,2312,0,0,0,0,0,592672,83062,486054,23555,307,26749,4020,19223,3505,11918,1,123495,42532,3154,182,103,80658,25851,52415,2390,32290,53580,3,0,579,55,16,12,3538,18,6,0,78,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,15068,0,0,9111,1023,0,0,9104,19,20,0,8017,423,0,0,8139,2140,0,0,8136,40,0,0,8000,8100,SOLO,TOP,10.2,8.4,4.5,11.7,568.2,491.2,470.2666667,652.2,361.5,271.9,332.2333333,441.8,-0.1,-1.2,-0.016666667,0.9,3.8,9.5,-41.33333333,85.1,322.1,233.1,1100.05,416.4,-64,32.5,424.4166667,39.8,20,FALSE,FALSE,5680,SK telecom T1,TOP
197,7,Red,59,11,4,UNRANKED,SKT Wolf,7,Jarvan IV,FALSE,3110,3083,3047,3194,3193,3143,3364,2,2,6,2,1,1,4854,0,0,0,0,0,307580,80095,193614,33869,0,7929,2191,5246,491,21348,1,181506,45265,2555,305,28,60965,21628,37807,1529,29918,36080,3,1,147,234,124,18,2607,18,12,0,124,77,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1086,0,0,8143,280,0,0,8136,87,0,0,8105,5,0,0,8304,10,0,0,8313,0,0,0,8100,8300,NONE,JUNGLE,1.6,0.4,1.7,1.6,411.4,299.1,372.1166667,326.6,308,248.9,318.3833333,338.4,0.7,0.1,-2.233333333,-0.1,3.1,-12.8,-69.65,-38.9,643.5,594.3,603.1333333,515.8,-131.8,0,-163.7333333,-37.7,20,FALSE,FALSE,5680,SK telecom T1,JUNGLE
198,8,Red,38,12,4,UNRANKED,SKT Faker,7,Kassadin,FALSE,3157,3089,3027,3158,3100,3135,3340,4,5,3,2,1,1,1623,0,0,0,0,0,811671,697624,84624,29423,0,36180,34172,852,1156,16598,1,51055,36959,15690,154,32,55700,12182,43217,300,40574,30175,3,5,731,104,50,32,771,18,9,0,59,26,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,5405,0,0,8243,15,0,0,8234,17,0,0,8237,1141,0,0,8009,4570,0,0,8014,502,0,0,8200,8000,SOLO,MIDDLE,11.2,8.1,6.966666667,9,572.9,478.2,570.0333333,549.2,436.7,289.2,446.8333333,423.9,1.7,1.4,-0.983333333,0.4,58.4,83.5,22.96666667,37.9,302.9,277.8,645.8166667,762.4,187.6,-63,271.2166667,182.4,20,FALSE,FALSE,5680,SK telecom T1,MID
199,9,Red,81,7,4,UNRANKED,SKT Bang,20,Ezreal,FALSE,3087,3078,3031,3094,3036,3072,3363,1,3,5,0,1,0,2738,0,0,0,0,0,1161707,217071,906130,38506,1406,93583,22945,61547,9090,7113,4,87826,125036,13527,184,65,30424,7324,22572,528,43808,48941,3,4,792,183,92,64,3551,18,6,0,65,18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,1785,115,0,8345,4,0,0,8304,9,3,0,8347,0,0,0,8226,6643,0,0,8237,1532,0,0,8300,8200,DUO_CARRY,BOTTOM,12,8,7.4,11.7,480.8,308.7,524.5666667,509.9,416.4,297.6,480.2166667,490.8,-2.2,-1.2,-4.525,-0.95,-43.9,5.75,-107.8583333,12.45,202.9,252.3,305.35,418.5,-50.95,-173.15,-104.775,101.95,20,FALSE,FALSE,5680,SK telecom T1,BOTCARRY
200,10,Red,40,4,3,UNRANKED,SKT Effort,20,Janna,FALSE,2301,3107,3512,3190,3504,3158,3364,0,1,7,0,0,0,1811,0,0,0,0,0,100705,78091,16494,6119,0,15682,13126,712,1844,21505,13,23965,22133,3816,308,106,22893,5389,17344,160,27981,23325,2,0,106,0,0,0,417,18,41,0,145,62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1052,8219,0,8226,7603,0,0,8234,29,0,0,8237,829,0,0,8345,4,0,0,8321,13,0,0,8200,8300,DUO_SUPPORT,BOTTOM,0.9,0.6,1.166666667,1.6,270.6,262.4,336.75,420.6,218.3,166.4,324.3166667,267.8,-2.2,-1.2,-4.525,-0.95,-43.9,5.75,-107.8583333,12.45,218,156.1,264.1166667,190.8,-50.95,-173.15,-104.775,101.95,20,FALSE,FALSE,5680,SK telecom T1,SUPPORT
201,1,Blue,98,12,4,UNRANKED,AFs Kiin,549,Shen,FALSE,3083,3077,2055,3194,3068,3047,3340,0,1,1,0,0,0,1600,0,0,0,0,0,145168,90992,54052,123,0,3451,2088,1362,0,2054,1,54543,847,847,35,11,30226,10556,19417,253,12113,11900,0,0,301,12,12,0,326,18,10,0,24,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,483,502,0,8446,448,0,0,8429,73,17,12,8444,2200,0,0,8304,10,0,0,8339,0,0,0,8400,8300,SOLO,TOP,8.2,7.8,6.6,9.7,481.8,485.3,523.2,529.1,347.8,256.5,314,341,-2.5,-1.9,0.2,0.1,-56.6,-5.9,34,-117.4,391.1,428,1352.8,892.7,160.2,228.4,685.8,-5.3,21,FALSE,FALSE,2242,Afreeca Freecs,TOP
202,2,Blue,107,11,4,UNRANKED,AFs Spirit,549,Rengar,FALSE,1408,3053,2423,3047,3071,0,3364,0,3,1,0,0,0,1548,0,0,0,0,0,165627,12671,139304,13651,195,2924,186,2738,0,11929,1,16347,6904,0,156,3,25625,7409,17981,235,10898,10925,0,0,55,151,105,0,376,15,16,0,82,34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,313,0,0,8143,137,0,0,8136,42,0,0,8105,1,0,0,8313,0,0,0,8304,10,0,0,8100,8300,NONE,JUNGLE,1.2,0.4,3,1.7,433,363.3,387.8,254.7,331.2,262.9,253.8,257.9,0.5,0.1,1.6,0.2,-13.8,-16.2,-93.6,-266.7,583.2,602.7,496.4,618.1,-306.3,-149.9,-339.2,-84.8,21,FALSE,FALSE,2242,Afreeca Freecs,JUNGLE
203,3,Blue,90,4,1,UNRANKED,AFs Kuro,549,Malzahar,FALSE,3092,3135,3151,3165,3020,1026,3340,1,2,0,0,1,0,1602,0,0,0,0,0,376353,235308,14554,126486,0,15666,15416,249,0,1073,1,9594,6084,1045,40,61,11441,7249,4045,146,14468,13900,0,0,348,24,24,0,570,18,6,0,24,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8313,0,0,0,8316,9246,0,0,8347,0,0,0,8210,0,0,0,8243,13,0,0,8300,8200,SOLO,MIDDLE,11.4,7.6,8.8,7.7,617,461.8,511.2,435.7,415.1,280.7,373.8,385.8,-0.2,-2,-2,-1.1,73.1,-28.6,-78.8,-148.9,119.5,144.4,684.8,424,-15.2,-2.5,6.2,47,21,FALSE,FALSE,2242,Afreeca Freecs,MID
204,4,Blue,81,7,4,UNRANKED,AFs Kramer,549,Ezreal,FALSE,3153,3033,3140,3042,3025,3158,3363,0,2,2,0,0,0,1556,0,0,0,0,0,245586,57207,183053,5324,0,24139,6182,17143,813,1737,4,11914,4506,759,72,19,11783,4179,7365,238,14378,14225,1,0,368,20,16,4,887,16,5,0,27,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,675,45,0,8345,4,0,0,8321,7,0,0,8347,0,0,0,8226,2064,0,0,8236,28,0,0,8300,8200,DUO_CARRY,BOTTOM,11.4,9.5,11.8,8.3,460.4,320.2,430,417.4,437.6,311.3,405,357.1,-0.75,-0.7,2.6,-1.2,27.85,5.35,43.7,-192.45,125.9,114.2,293.6,494.8,-163.4,-27.35,-211.3,-109.35,21,FALSE,FALSE,2242,Afreeca Freecs,BOTCARRY
205,5,Blue,201,14,4,UNRANKED,AFs TusiN,4,Braum,FALSE,3190,2303,3109,2055,0,3047,3364,1,0,1,0,1,0,0,0,0,0,0,0,191358,10130,10410,170818,0,5585,4838,476,270,4706,5,22116,3017,603,98,25,10948,6574,3880,493,9869,9300,0,0,103,0,0,0,460,15,18,0,54,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,3382,0,0,8446,374,0,0,8430,60,0,0,8444,689,0,0,8345,4,0,0,8316,247,0,0,8400,8300,DUO_SUPPORT,BOTTOM,2.1,1.4,3.6,4.3,318.4,311.4,482.2,332.1,288.5,165.8,264.6,285.7,-0.75,-0.7,2.6,-1.2,27.85,5.35,43.7,-192.45,95.9,158.5,600.2,231.2,-163.4,-27.35,-211.3,-109.35,21,FALSE,FALSE,2242,Afreeca Freecs,SUPPORT
206,6,Red,150,4,12,UNRANKED,KZ Khan,4,Gnar,TRUE,3143,3139,0,3111,3071,3022,3340,1,0,5,0,1,0,0,0,0,0,0,0,255376,28154,226389,832,306,20247,5006,14856,384,2428,1,15833,12107,4231,104,34,20169,7084,12701,384,16308,15400,2,0,351,29,9,4,1430,18,14,0,60,25,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1522,0,0,8224,172,0,0,8234,25,0,0,8237,725,0,0,8139,1261,0,0,8136,26,0,0,8200,8100,SOLO,TOP,10.7,9.7,6.4,9.6,538.4,491.2,489.2,646.5,435.8,295.1,454.8,483.6,2.5,1.9,-0.2,-0.1,56.6,5.9,-34,117.4,230.9,199.6,667,898,-160.2,-228.4,-685.8,5.3,21,FALSE,FALSE,2242,KING-ZONE DragonX,TOP
207,7,Red,121,4,11,UNRANKED,KZ Peanut,7,Kha'Zix,TRUE,1408,3140,3071,1038,3047,3147,3364,1,0,3,0,1,0,0,0,0,0,0,0,237240,9103,206363,21774,0,6562,511,6024,26,19055,1,19553,28790,1470,135,7,30962,8938,21925,99,14080,13225,1,1,40,211,133,24,623,17,6,0,72,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,379,0,0,8143,192,0,0,8136,38,0,0,8105,3,0,0,8304,10,0,0,8313,0,0,0,8100,8300,NONE,JUNGLE,0.7,0.3,1.4,1.5,446.8,379.5,481.4,521.4,321.8,275.6,471.6,377.6,-0.5,-0.1,-1.6,-0.2,13.8,16.2,93.6,266.7,889.5,752.6,835.6,702.9,306.3,149.9,339.2,84.8,21,FALSE,FALSE,2242,KING-ZONE DragonX,JUNGLE
208,8,Red,13,4,7,UNRANKED,KZ Bdd,4,Ryze,TRUE,3040,3140,3157,3027,3135,3111,3340,3,0,3,3,1,1,0,0,0,0,0,0,448858,280588,13410,154859,1002,18847,17893,627,326,3396,1,14440,17674,4550,39,24,11289,6894,4295,99,16316,16575,1,1,372,12,12,0,74,18,5,0,22,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8313,0,0,0,8316,8246,0,0,8347,0,0,0,8226,2929,0,0,8210,0,0,0,8300,8200,SOLO,MIDDLE,11.6,9.6,10.8,8.8,543.9,490.4,590,584.6,402.2,304.6,578.2,426.8,0.2,2,2,1.1,-73.1,28.6,78.8,148.9,134.7,146.9,678.6,377,15.2,2.5,-6.2,-47,21,FALSE,FALSE,2242,KING-ZONE DragonX,MID
209,9,Red,110,7,4,UNRANKED,KZ PraY,4,Varus,TRUE,3047,3139,3085,3124,3026,3091,3363,3,0,2,3,1,1,0,0,0,0,0,0,271539,82431,181992,7114,650,19010,8586,9813,610,5070,3,22480,20932,12150,74,52,10833,3916,6775,142,18005,16900,5,0,402,33,15,13,1278,18,6,0,18,33,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,9612,0,0,9101,4506,8163,0,9103,18,30,0,8014,554,0,0,8345,4,0,0,8304,10,0,0,8000,8300,DUO_CARRY,BOTTOM,12.3,9.7,7.6,11.6,470.5,317.8,475.8,591.5,423.2,311,614.4,527.1,0.75,0.7,-2.6,1.2,-27.85,-5.35,-43.7,192.45,88.9,100.4,637,316.7,163.4,27.35,211.3,109.35,21,FALSE,FALSE,2242,KING-ZONE DragonX,BOTCARRY
210,10,Red,12,14,4,UNRANKED,KZ GorillA,4,Alistar,TRUE,3800,3190,3211,2303,0,3117,3364,0,2,8,0,0,0,1128,0,0,0,0,0,170745,4538,7609,158597,0,1984,1695,270,19,9421,5,37160,863,253,92,18,20549,9487,10703,359,12127,11365,0,0,101,0,0,0,53,15,20,0,67,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,6,0,0,8306,0,0,0,8316,486,0,0,8339,0,0,0,8429,73,16,15,8444,1046,0,0,8300,8400,DUO_SUPPORT,BOTTOM,2.7,2.6,2.6,3.4,252.6,303.1,349,542.9,284.5,178.2,434.4,360.6,0.75,0.7,-2.6,1.2,-27.85,-5.35,-43.7,192.45,459.7,227,679.4,628,163.4,27.35,211.3,109.35,21,FALSE,FALSE,2242,KING-ZONE DragonX,SUPPORT
211,1,Blue,126,4,12,UNRANKED,KZ Khan,4,Jayce,TRUE,3153,3142,3035,3047,3071,3147,3340,2,2,8,0,1,0,1753,0,0,0,0,0,282795,36292,240456,6046,0,21322,2533,18663,126,3538,1,16800,25456,6622,95,8,24045,7649,16236,159,17181,16600,1,1,294,100,33,31,697,18,14,0,61,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1218,563,0,8226,1740,0,0,8234,30,0,0,8237,869,0,0,8139,1315,0,0,8136,28,0,0,8200,8100,SOLO,TOP,9.1,9.1,5,8.2,598.9,463.4,309,712.6,525.2,286.4,295.6,566.6,-0.4,3.6,-3.4,0.8,67.4,88.1,-242.6,254.5,532.6,316.6,924.2,926.8,57.3,-92,-404.6,99.9,22,FALSE,FALSE,2205,KING-ZONE DragonX,TOP
212,2,Blue,121,11,4,UNRANKED,KZ Cuzz,4,Kha'Zix,TRUE,0,1408,3071,3117,3147,3033,3364,7,2,3,3,2,2,624,1,0,0,0,0,164667,7679,133129,23859,0,13650,1030,12424,196,15031,1,14084,33065,553,157,12,28800,9094,19705,0,14305,12950,0,0,33,153,88,19,521,16,15,0,80,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1084,0,0,8143,655,0,0,8136,39,0,0,8105,5,0,0,8313,0,0,0,8304,10,0,0,8100,8300,NONE,JUNGLE,0.4,0.3,1.4,1.8,445.1,291.4,362.8,403.9,469.3,236.3,331.6,384.6,-0.8,-0.4,0.6,0.2,119.1,-53.9,-109.8,18.7,998.2,508.6,441.2,985.8,263.1,-90.7,-163,441.2,22,FALSE,FALSE,2205,KING-ZONE DragonX,JUNGLE
213,3,Blue,13,4,7,UNRANKED,KZ Bdd,4,Ryze,TRUE,0,3157,3040,3089,3001,3111,3364,3,1,7,2,1,1,785,0,0,0,0,0,462349,292218,13950,156180,1181,14991,14325,481,185,4978,1,14147,15043,6326,44,23,12729,8552,4086,90,17626,15375,3,1,372,41,20,14,95,18,9,0,19,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,1,0,0,8313,0,0,0,8316,5962,0,0,8347,0,0,0,8226,2916,0,0,8210,0,0,0,8300,8200,SOLO,MIDDLE,10.4,10,7.4,11.3,576.1,512.7,506.4,687.5,463.5,311.4,423.4,572.5,0.4,2.3,-6.2,-1.3,52.8,56.1,-243.6,81,374.4,210.3,216,462,-93.4,39.3,-349.2,39.6,22,FALSE,FALSE,2205,KING-ZONE DragonX,MID
214,4,Blue,51,7,4,UNRANKED,KZ PraY,4,Caitlyn,TRUE,3031,3094,3140,3036,3087,3047,3363,2,1,7,0,1,0,1908,0,0,0,0,0,275455,73226,194812,7415,1843,17898,3565,14188,144,4910,3,19529,34680,10708,63,45,11328,5586,5641,100,17017,14965,3,2,380,14,10,4,213,17,3,0,17,32,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,9138,0,0,9101,3966,7712,0,9103,15,0,0,8014,220,0,0,8345,4,0,0,8304,10,0,0,8000,8300,DUO_CARRY,BOTTOM,12.4,8.6,6.2,11.4,472.4,341.4,255.6,603.3,503.6,292.3,340.8,497,1.8,0.05,-2.6,1.55,94.7,8.9,-203.7,113.4,267.1,187,688.6,193.1,-129.25,73.7,447.1,4.4,22,FALSE,FALSE,2205,KING-ZONE DragonX,BOTCARRY
215,5,Blue,201,14,4,UNRANKED,KZ GorillA,4,Braum,TRUE,3190,3109,3801,2303,0,3047,3364,0,0,10,0,0,0,0,0,0,0,0,0,30950,9787,9591,11572,0,5771,5204,144,422,3715,5,31808,1924,484,73,28,16815,8678,7672,465,11667,9800,0,0,107,0,0,0,616,15,18,0,48,15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,3174,0,0,8463,875,0,0,8429,72,20,13,8444,1327,0,0,8345,4,0,0,8304,10,0,0,8400,8300,DUO_SUPPORT,BOTTOM,3.8,2.3,1.4,3.6,406,279.5,225.2,379.6,326.2,166.8,271.8,374,1.8,0.05,-2.6,1.55,94.7,8.9,-203.7,113.4,340.4,232.7,657.8,448.4,-129.25,73.7,447.1,4.4,22,FALSE,FALSE,2205,KING-ZONE DragonX,SUPPORT
216,6,Red,150,12,4,UNRANKED,AFs Kiin,549,Gnar,FALSE,3082,3194,2055,3075,3022,3047,3340,2,3,4,0,1,0,828,0,0,0,0,0,185629,33467,139279,12883,454,9394,2425,6780,188,1146,1,34952,2505,2505,42,22,28809,9595,18931,283,12090,11875,1,0,279,6,6,0,1555,17,9,0,24,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,355,278,0,8446,508,0,0,8430,7,0,0,8444,1580,0,0,8313,0,0,0,8304,9,3,0,8400,8300,SOLO,TOP,9.5,5.5,8.4,7.4,531.5,375.3,551.6,458.1,420.6,214.4,331.6,300.2,0.4,-3.6,3.4,-0.8,-67.4,-88.1,242.6,-254.5,475.3,408.6,1328.8,826.9,-57.3,92,404.6,-99.9,22,FALSE,FALSE,2205,Afreeca Freecs,TOP
