,participantId,teamId,championId,spell1Id,spell2Id,highestAchievedSeasonTier,summonerName,profileIcon,name,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,role,lane,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,csDiffPerMinDeltas.10-20,csDiffPerMinDeltas.0-10,xpDiffPerMinDeltas.10-20,xpDiffPerMinDeltas.0-10,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,damageTakenDiffPerMinDeltas.10-20,damageTakenDiffPerMinDeltas.0-10,gameNumber,isTiebreaker,isPlayoff,duration,teamName,teamRole,creepsPerMinDeltas.20-30,xpPerMinDeltas.20-30,goldPerMinDeltas.20-30,csDiffPerMinDeltas.20-30,xpDiffPerMinDeltas.20-30,damageTakenPerMinDeltas.20-30,damageTakenDiffPerMinDeltas.20-30,creepsPerMinDeltas.30-end,xpPerMinDeltas.30-end,goldPerMinDeltas.30-end,csDiffPerMinDeltas.30-end,xpDiffPerMinDeltas.30-end,damageTakenPerMinDeltas.30-end,damageTakenDiffPerMinDeltas.30-end
31,1,Blue,8,14,4,UNRANKED,HKA Riris,637,Vladimir,FALSE,3092,3108,3151,3089,3158,3135,3340,1,2,2,0,1,0,1375,0,0,0,0,0,251728,225240,20161,6326,969,16814,14500,706,1607,29089,1,12228,10218,1740,42,11,27219,10792,15694,733,15446,14800,0,0,359,6,5,0,162,18,2,0,22,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,4,0,0,8313,0,0,0,8304,10,0,0,8347,0,0,0,8139,989,0,0,8135,2,0,0,8300,8100,SOLO,TOP,11.1,7.5,590.7,460.7,487.6,255.4,3.3,0.3,122.3,30.3,635.8,311.4,204.7,54.9,4,FALSE,FALSE,2365,Hong Kong Attitude,TOP,8.8,456.2,378.6,-0.9,-164.6,726.9,66.1,10.4,576.2,425.8,-1.6,-266.8,1300.6,808.2
32,2,Blue,59,11,4,UNRANKED,HKA Gemini,7,Jarvan IV,FALSE,3111,1408,2055,3026,3071,1033,3364,0,5,5,0,0,0,897,0,0,0,0,0,136493,12016,107754,16722,0,9288,723,8221,344,9226,1,22717,15415,735,140,12,25291,8513,15555,1222,10617,10425,1,0,30,116,91,1,412,14,18,0,88,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,978,0,0,8143,316,0,0,8136,36,0,0,8105,3,0,0,8313,0,0,0,8304,10,0,0,8100,8300,NONE,JUNGLE,1,0.7,342.9,309.9,325.1,237.6,-0.2,0.3,-7.9,-29.7,541.5,546,-604.3,-210.3,4,FALSE,FALSE,2365,Hong Kong Attitude,JUNGLE,0.3,297.8,238.2,-1.4,-108.9,536,-859,1.2,276.8,231.6,0.2,-305.2,646.4,-388
33,3,Blue,134,4,1,UNRANKED,HKA Chawy,640,Syndra,FALSE,3165,3157,3135,3020,3151,2055,3364,2,3,3,0,1,0,1938,0,0,0,0,0,230634,214392,15521,719,0,18720,17366,633,719,758,1,7415,550,363,45,32,15537,8460,5417,1659,13850,13550,0,0,317,32,31,0,840,18,12,0,14,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1141,0,0,8226,2575,0,0,8234,30,0,0,8237,641,0,0,8304,10,0,0,8313,0,0,0,8200,8300,SOLO,MIDDLE,8.3,8.3,466.3,454.2,373,276.2,-1.5,-0.3,-103.9,-8.4,219.1,253.6,-141.6,38.2,4,FALSE,FALSE,2365,Hong Kong Attitude,MID,7.3,445.3,329,-1.4,-95,178.4,-132.7,7,461.8,307.8,-7.4,-485,482.6,-32.6
34,4,Blue,498,7,4,UNRANKED,HKA Unified,4,Xayah,FALSE,1038,3033,3031,3508,3094,3006,3363,6,2,2,5,1,1,1706,0,0,0,0,0,275137,5818,263108,6209,894,28315,539,25942,1833,2885,4,10684,6777,2408,62,22,6740,2290,4336,114,17096,16000,0,0,388,28,20,4,346,16,4,0,15,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,8412,0,0,9101,2641,5676,0,9104,17,10,0,8014,395,0,0,8313,0,0,0,8304,10,0,0,8000,8300,DUO_CARRY,BOTTOM,9.6,8.2,456.2,300.4,517.2,285,-1.5,-0.2,23.3,-6.95,166.7,187.1,-356.45,-89.9,4,FALSE,FALSE,2365,Hong Kong Attitude,BOTCARRY,11.1,462.5,441.2,-0.05,31.2,0,-128.85,9.6,434.4,388.8,-1.1,-212.3,23.6,-124.3
35,5,Blue,497,4,14,UNRANKED,HKA Kaiwing,4,Rakan,FALSE,3190,2055,2045,3504,3111,3098,3364,0,3,7,0,0,0,1565,0,0,0,0,0,18529,10876,6445,1207,0,8016,5566,1241,1207,3417,5,18868,2231,1440,94,26,10808,5123,5429,256,10446,9925,0,0,71,0,0,0,87,14,21,0,56,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,3488,0,0,8446,660,0,0,8430,81,0,0,8444,472,0,0,8313,0,0,0,8304,10,0,0,8400,8300,DUO_SUPPORT,BOTTOM,1.4,1.6,276,288.7,279.7,196.4,-1.5,-0.2,23.3,-6.95,247,293.6,-356.45,-89.9,4,FALSE,FALSE,2365,Hong Kong Attitude,SUPPORT,2.8,305.5,274.6,-0.05,31.2,182.9,-128.85,1.2,286.8,251.8,-1.1,-212.3,57.6,-124.3
36,6,Red,164,4,12,UNRANKED,ahq Ziv,632,Camille,TRUE,3074,3139,3111,1028,3156,3078,3340,4,2,4,4,2,1,1669,1,0,0,0,0,256709,1273,213586,41849,0,13104,1273,8637,3193,2767,1,17610,14397,4458,45,11,20628,6346,13965,316,16419,16583,1,0,340,16,4,5,240,18,4,0,23,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,796,0,0,8224,477,0,0,8210,0,0,0,8237,436,0,0,8435,11,0,0,8444,769,0,0,8200,8400,SOLO,TOP,7.8,7.2,468.4,430.4,327.2,250.4,-3.3,-0.3,-122.3,-30.3,431.1,256.5,-204.7,-54.9,4,FALSE,FALSE,2365,ahq e-Sports Club,TOP,9.7,620.8,456.7,0.9,164.6,660.8,-66.1,12,843,543.2,1.6,266.8,492.4,-808.2
37,7,Red,154,11,4,UNRANKED,ahq Mountain,639,Zac,TRUE,3111,1409,3083,3193,3190,3076,3364,0,3,12,0,0,0,1134,0,0,0,0,0,173679,126981,33259,13437,0,6189,5202,546,440,36221,1,41160,4295,151,84,26,51014,16160,28037,6817,14092,12750,0,0,40,164,117,12,910,17,7,0,29,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1415,0,0,8242,24,0,0,8429,74,18,17,8451,266,0,0,9111,2417,0,0,9105,14,20,0,8400,8000,NONE,JUNGLE,1.2,0.4,350.8,339.6,328.6,243.7,0.2,-0.3,7.9,29.7,1145.8,756.3,604.3,210.3,4,FALSE,FALSE,2365,ahq e-Sports Club,JUNGLE,1.7,406.7,323.7,1.4,108.9,1395,859,1,582,447.6,-0.2,305.2,1034.4,388
38,8,Red,13,4,7,UNRANKED,ahq Wako,640,Ryze,TRUE,3040,3157,3165,3135,3001,3111,3340,3,0,6,3,1,1,2360,0,0,0,0,0,364536,344455,17546,2533,1026,19253,18899,354,0,6232,1,20746,10795,4837,54,32,14602,7105,7424,72,18449,16725,2,2,399,48,24,4,100,18,9,0,26,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,4,0,0,8313,0,0,0,8304,9,0,0,8347,0,0,0,8226,2382,0,0,8234,20,0,0,8300,8200,SOLO,MIDDLE,9.8,8.6,570.2,462.6,404.4,270.3,1.5,0.3,103.9,8.4,360.7,215.4,141.6,-38.2,4,FALSE,FALSE,2365,ahq e-Sports Club,MID,8.7,540.3,446.2,1.4,95,311.1,132.7,14.4,946.8,614.8,7.4,485,515.2,32.6
39,9,Red,18,4,7,UNRANKED,ahq An,664,Tristana,TRUE,3072,3031,3139,3006,3087,3094,3363,8,1,4,4,3,2,1115,2,1,0,0,0,369638,135848,230538,3252,1156,18356,3850,13942,564,5465,5,12586,36328,21483,67,5,13729,4437,9065,226,21354,18375,6,1,436,41,14,12,366,18,1,0,16,38,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,1092,617,475,9111,690,0,0,9104,12,40,0,8014,407,0,0,8313,0,0,0,8304,9,3,0,8000,8300,DUO,BOTTOM,10.5,7.6,390.3,313.1,508.8,309.5,1.5,0.2,-23.3,6.95,425.1,301.5,356.45,89.9,4,FALSE,FALSE,2365,ahq e-Sports Club,BOTCARRY,12.9,561.2,488.8,0.05,-31.2,183.1,128.85,12.4,750,607.8,1.1,212.3,301.6,124.3
40,10,Red,223,3,4,UNRANKED,ahq Tuna,640,Tahm Kench,TRUE,2055,2303,3190,3109,3801,3047,3364,0,3,8,0,0,0,733,0,0,0,0,0,26031,11347,7856,6827,0,3714,3253,460,0,3082,3,19992,3659,887,108,7,17217,6839,7884,2494,11136,9900,1,0,83,8,0,0,89,14,20,0,69,13,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8313,0,0,0,8304,9,3,0,8347,0,0,0,8444,951,0,0,8430,64,0,0,8300,8400,DUO,BOTTOM,3.5,2.6,295.3,289.9,283.8,180.1,1.5,0.2,-23.3,6.95,701.5,359,356.45,89.9,4,FALSE,FALSE,2365,ahq e-Sports Club,SUPPORT,1.1,144.4,234.9,0.05,-31.2,257.5,128.85,0.6,395.8,301,1.1,212.3,28.2,124.3
41,1,Blue,41,4,12,UNRANKED,ahq Ziv,632,Gangplank,TRUE,3026,3046,1038,3053,3047,3078,3340,3,3,8,3,1,1,1454,0,0,0,0,0,305402,9861,285248,10292,1025,15240,1670,11653,1917,7534,1,20183,9902,4939,46,9,25636,5919,17063,2653,16766,14908,1,1,289,20,8,4,778,18,5,0,27,6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,420,23,0,8313,0,0,0,8304,8,3,0,8347,0,0,0,8430,11,0,0,8444,1058,0,0,8300,8400,SOLO,TOP,9.6,4.7,542.6,382.6,473.6,292.2,-1.7,-3.8,-26.5,-64.1,484,457.8,28.1,100.6,5,FALSE,FALSE,2227,ahq e-Sports Club,TOP,9.9,641.3,513.3,-0.4,13.7,954.1,-61.2,6.8,465.6,449.4,-3.8,-172,795.2,-254
42,2,Blue,113,11,4,UNRANKED,ahq Mountain,639,Sejuani,TRUE,3111,1409,0,3193,3190,3083,3364,2,1,12,2,1,1,2213,0,0,0,0,0,200395,76438,104876,19079,0,7100,3865,3062,172,8092,1,48489,18775,581,91,22,35538,11180,23006,1351,13791,12000,1,0,60,164,110,11,727,16,8,0,31,28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,674,0,0,8242,18,0,0,8429,73,17,17,8451,320,0,0,8304,8,3,0,8313,0,0,0,8400,8300,NONE,JUNGLE,1.2,0.5,511.2,397.9,434.4,284.1,0.3,0.3,82.5,105.8,783.5,636.6,293.7,101.7,5,FALSE,FALSE,2227,ahq e-Sports Club,JUNGLE,3.5,375.1,345.3,2.2,112.8,727.8,361.7,1.4,377,334.8,1.4,-55.8,1524.8,678.2
43,3,Blue,13,4,7,UNRANKED,ahq Wako,640,Ryze,TRUE,3040,3165,3140,3089,3027,3111,3340,6,0,7,6,2,1,0,1,0,0,0,0,319190,301988,17052,150,1140,21389,20230,1008,150,5767,1,20484,17436,5203,52,29,17150,7573,9118,457,17259,15650,2,0,354,37,20,12,58,18,6,0,24,13,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,4,0,0,8313,0,0,0,8304,8,3,0,8347,0,0,0,8237,708,0,0,8226,2277,0,0,8300,8200,SOLO,MIDDLE,10.9,8,575.4,506.6,500.6,342,-0.7,0.7,8.5,62.4,329.5,358.1,180.1,107.7,5,FALSE,FALSE,2227,ahq e-Sports Club,MID,10.8,611.9,454.7,-0.5,7.8,563.7,172.7,9.4,636.8,447,0.6,194.6,587.6,65.8
44,4,Blue,15,4,7,UNRANKED,ahq An,664,Sivir,TRUE,3006,3087,3139,3031,3508,1038,3363,5,1,6,3,2,2,1890,2,0,0,0,0,340638,47242,286141,7254,1162,24923,1802,22024,1096,4067,5,13703,10735,10735,62,6,17527,8160,8045,1321,18821,16775,2,0,374,64,37,15,331,18,1,0,16,20,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8313,0,0,0,8304,10,0,0,8347,0,0,0,9111,394,0,0,9103,17,40,0,8300,8000,DUO_CARRY,BOTTOM,9.9,10.1,435.6,346.2,416.6,319.2,0.15,0.4,38.6,-4.1,386.9,260.5,-61.15,38.2,5,FALSE,FALSE,2227,ahq e-Sports Club,BOTCARRY,11.4,640,521,-0.35,13.85,273.4,69.35,7.6,607.8,655.4,0.5,68.8,522,8.1
45,5,Blue,44,3,4,UNRANKED,ahq Tuna,640,Taric,TRUE,3107,2303,3504,2055,3047,3070,3364,0,1,11,0,0,0,1937,0,0,0,0,0,28953,11870,11220,5862,0,1301,749,552,0,17245,5,26325,7496,4368,92,8,17735,7290,10267,176,10941,9400,1,0,90,0,0,0,48,14,14,0,55,18,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,2588,0,0,8446,2211,0,0,8429,73,15,10,8444,995,0,0,8313,0,0,0,8304,10,0,0,8400,8300,DUO_SUPPORT,BOTTOM,2.6,2.4,286,288,296.6,171.3,0.15,0.4,38.6,-4.1,377.3,226.2,-61.15,38.2,5,FALSE,FALSE,2227,ahq e-Sports Club,SUPPORT,2.9,282.8,298,-0.35,13.85,326.2,69.35,1,379,329.8,0.5,68.8,973.2,8.1
46,6,Red,164,12,4,UNRANKED,HKA Riris,22,Camille,FALSE,3074,3140,3053,3047,1054,3078,3340,2,3,1,0,1,0,701,0,0,0,0,0,257050,1012,206733,49305,0,19072,1012,13358,4702,4303,1,32615,5175,2674,52,19,28390,7832,18687,1870,14633,13908,1,0,355,24,12,7,292,18,7,0,23,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1215,0,0,8226,1488,0,0,8234,23,0,0,8237,602,0,0,8429,73,15,12,8444,1030,0,0,8200,8400,SOLO,TOP,11.3,8.5,569.1,446.7,413.5,314.6,1.7,3.8,26.5,64.1,455.9,357.2,-28.1,-100.6,5,FALSE,FALSE,2227,Hong Kong Attitude,TOP,10.3,627.6,433.1,0.4,-13.7,1015.3,61.2,10.6,637.6,442.2,3.8,172,1049.2,254
47,7,Red,59,11,4,UNRANKED,HKA Gemini,7,Jarvan IV,FALSE,3111,1408,2055,3071,2424,1029,3364,0,4,2,0,0,0,1362,0,0,0,0,0,128471,9739,104623,14108,0,3191,251,2939,0,8509,1,18353,6333,0,133,3,20374,6571,13579,224,10009,8500,0,0,25,135,95,0,638,14,19,0,84,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,500,0,0,8143,137,0,0,8136,37,0,0,8105,1,0,0,8313,0,0,0,8304,9,3,0,8100,8300,NONE,JUNGLE,0.9,0.2,428.7,292.1,315.5,233.6,-0.3,-0.3,-82.5,-105.8,489.8,534.9,-293.7,-101.7,5,FALSE,FALSE,2227,Hong Kong Attitude,JUNGLE,1.3,262.3,241.4,-2.2,-112.8,366.1,-361.7,0,432.8,238.4,-1.4,55.8,846.6,-678.2
48,8,Red,90,4,7,UNRANKED,HKA Chawy,18,Malzahar,FALSE,3135,1058,3116,3165,3151,3158,3364,1,3,2,0,1,0,929,0,0,0,0,0,230067,215201,13521,1343,0,24686,23753,825,108,1340,1,9921,5172,2644,49,116,13259,5799,7074,386,14433,14525,1,0,361,20,16,0,2485,18,11,0,15,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8313,0,0,0,8304,10,0,0,8347,0,0,0,8243,15,0,0,8210,0,0,0,8300,8200,SOLO,MIDDLE,11.6,7.3,566.9,444.2,428.8,259.5,0.7,-0.7,-8.5,-62.4,149.4,250.4,-180.1,-107.7,5,FALSE,FALSE,2227,Hong Kong Attitude,MID,11.3,604.1,419.6,0.5,-7.8,391,-172.7,8.8,442.2,429.6,-0.6,-194.6,521.8,-65.8
49,9,Red,81,7,4,UNRANKED,HKA Unified,4,Ezreal,FALSE,3153,3140,3158,3025,3033,3042,3363,3,2,1,3,1,1,871,0,0,0,0,0,390657,42315,196520,151821,0,27493,6572,20436,483,3242,2,12337,4234,318,36,15,15047,5763,9054,229,15831,14475,0,0,382,12,8,4,971,17,5,0,16,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,630,46,0,8345,4,0,0,8316,7194,0,0,8347,0,0,0,8226,2186,0,0,8237,690,0,0,8300,8200,DUO_CARRY,BOTTOM,10.2,10.2,397.5,337.4,420.1,339.6,-0.15,-0.4,-38.6,4.1,455.2,220.5,61.15,-38.2,5,FALSE,FALSE,2227,Hong Kong Attitude,BOTCARRY,12.6,544.6,438.8,0.35,-13.85,277,-69.35,5.4,509.4,428.8,-0.5,-68.8,685.2,-8.1
50,10,Red,223,4,14,UNRANKED,HKA Kaiwing,4,Tahm Kench,FALSE,3140,3401,2045,3105,2055,3111,3364,0,4,4,0,0,0,995,0,0,0,0,0,35542,12808,7907,14826,0,4965,4206,91,668,4232,3,35662,735,0,79,11,18527,5741,12158,627,8755,8000,0,0,70,0,0,0,116,14,12,0,45,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,2757,0,0,8446,0,0,0,8430,57,0,0,8444,609,0,0,8345,4,0,0,8304,10,0,0,8400,8300,DUO_SUPPORT,BOTTOM,2,1.5,246.9,305,227.2,147.6,-0.15,-0.4,-38.6,4.1,431.3,189.8,61.15,-38.2,5,FALSE,FALSE,2227,Hong Kong Attitude,SUPPORT,2.4,350.5,261.9,0.35,-13.85,183.9,-69.35,2.2,339.8,264.2,-0.5,-68.8,793.8,-8.1
51,1,Blue,164,12,4,UNRANKED,M17 3z,13,Camille,FALSE,3074,3053,2055,3026,3384,3047,3340,3,2,1,2,1,1,1476,0,0,0,0,0,284223,1596,245680,36947,0,21422,1387,14217,5817,3885,1,27818,11660,9107,51,17,31418,9789,17915,3713,16355,15993,2,2,377,32,4,20,432,18,4,0,21,5,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1323,0,0,8226,1898,0,0,8234,17,0,0,8237,548,0,0,8430,17,0,0,8444,1335,0,0,8200,8400,SOLO,TOP,9.1,9.4,535,490.5,405.4,294.5,-0.1,2.9,62.2,37.8,546.5,382.7,15.8,-8.8,6,FALSE,FALSE,2313,Machi Esports,TOP,12.3,710.3,509.3,4.7,171.4,1013.7,171.9,8.6,671.2,509,-1.6,-33,824.8,-156
52,2,Blue,59,4,11,UNRANKED,M17 Move,550,Jarvan IV,FALSE,3190,1409,2055,1031,3083,3111,3364,0,6,1,0,0,0,1265,0,0,0,0,0,118515,35988,67017,15509,0,4680,1035,3486,159,6040,1,30281,10248,398,152,6,37166,13530,22988,648,10795,10075,1,0,36,116,82,0,443,13,13,0,80,27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,594,0,0,8143,176,0,0,8136,42,0,0,8105,1,0,0,8313,0,0,0,8304,10,0,0,8100,8300,NONE,JUNGLE,1.2,0.3,356.5,321.6,331.5,234,-0.6,-0.1,-17.4,-71.7,562.7,514.7,-56.9,-134.5,6,FALSE,FALSE,2313,Machi Esports,JUNGLE,1.2,206.8,256.3,-0.8,-180,1479.2,520.3,1.4,298.4,261.6,-1,-261.8,926.6,-123.2
53,3,Blue,90,7,4,UNRANKED,M17 Apex,4,Malzahar,FALSE,3092,3151,3135,2420,3165,3158,3363,0,1,1,0,0,0,2259,0,0,0,0,0,371310,207574,13733,150004,0,21462,21226,231,4,1692,1,11035,540,540,43,98,12153,8114,3579,459,14852,13850,0,0,329,28,28,0,594,17,12,0,23,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,3,0,0,8313,0,0,0,8316,7852,0,0,8347,0,0,0,8226,2022,0,0,8234,17,0,0,8300,8200,SOLO,MIDDLE,11.2,8.5,575.8,503,433.3,285.6,0.8,-1.1,-34.4,9.2,85.1,148.9,-148.5,78,6,FALSE,FALSE,2313,Machi Esports,MID,8,434.8,412.6,0.4,-124,315.8,-303.2,7,332.6,397.8,-1,-268.2,432.2,-48.6
54,4,Blue,429,7,4,UNRANKED,M17 Deul,4,Kalista,FALSE,3085,3153,3140,3156,3097,3111,3363,1,3,0,0,1,0,1228,0,0,0,0,0,208921,882,204298,3740,441,18402,357,16616,1428,5483,4,26009,1698,1698,46,23,13465,5985,7243,236,14648,12525,0,0,337,33,33,0,1326,16,3,0,13,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,5040,0,0,9101,5705,10517,0,9103,25,0,0,8014,116,0,0,8313,0,0,0,8304,10,0,0,8000,8300,DUO_CARRY,BOTTOM,11.1,8.3,391.1,300.4,392.5,280.3,0.8,0.15,-53.05,-22.4,485.7,258.5,267.75,138.65,6,FALSE,FALSE,2313,Machi Esports,BOTCARRY,7.5,399.7,372.7,0.4,-72.65,230.8,-161.25,7.4,477.2,396.6,-1.5,-150,8.8,-275.2
55,5,Blue,516,4,14,UNRANKED,M17 Dreamer,4,Ornn,FALSE,3383,2303,2055,3109,0,3111,3364,0,5,1,0,0,0,807,0,0,0,0,0,56590,22173,22114,12302,0,10097,7211,2535,351,5175,4,46585,258,258,64,56,26700,11822,13193,1683,10283,9095,0,0,125,0,0,0,389,14,10,0,42,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,4108,0,0,8463,1936,0,0,8429,74,17,15,8444,1465,0,0,8304,10,0,0,8313,0,0,0,8400,8300,DUO_SUPPORT,BOTTOM,4.8,2.2,312.8,264.6,306.8,160.5,0.8,0.15,-53.05,-22.4,672.5,331.2,267.75,138.65,6,FALSE,FALSE,2313,Machi Esports,SUPPORT,2.9,329.3,267.2,0.4,-72.65,600.4,-161.25,2.6,295.2,274.4,-1.5,-150,970.6,-275.2
56,6,Red,41,12,4,UNRANKED,HKA Riris,22,Gangplank,TRUE,3142,1038,3078,3053,3046,3047,3340,3,3,3,2,1,1,1004,0,0,0,0,0,341774,9118,320188,12466,1215,21011,2538,13701,4771,4549,1,20352,2126,1350,34,11,26330,3989,17558,4782,17037,16483,1,0,300,24,21,0,944,18,2,0,24,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,370,25,0,8313,0,0,0,8304,10,0,0,8347,0,0,0,8430,9,0,0,8444,1226,0,0,8300,8400,SOLO,TOP,9.2,6.5,472.8,452.7,398.9,271.2,0.1,-2.9,-62.2,-37.8,530.7,391.5,-15.8,8.8,6,FALSE,FALSE,2313,Hong Kong Attitude,TOP,7.6,538.9,496,-4.7,-171.4,841.8,-171.9,10.2,704.2,506.8,1.6,33,980.8,156
57,7,Red,113,11,4,UNRANKED,HKA Gemini,7,Sejuani,TRUE,0,3193,1409,3083,3109,3047,3364,1,0,15,0,1,0,0,0,0,0,0,0,162264,59957,87219,15088,0,8662,4111,4343,208,9657,5,50128,14906,1872,102,31,37322,10117,26372,833,13612,12950,1,0,65,139,87,7,706,16,15,0,40,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,773,0,0,8463,2128,0,0,8429,74,38,23,8444,1072,0,0,8313,0,0,0,8304,10,0,0,8400,8300,NONE,JUNGLE,1.8,0.4,373.9,393.3,347,261.3,0.6,0.1,17.4,71.7,619.6,649.2,56.9,134.5,6,FALSE,FALSE,2313,Hong Kong Attitude,JUNGLE,2,386.8,352.4,0.8,180,958.9,-520.3,2.4,560.2,404,1,261.8,1049.8,123.2
58,8,Red,30,4,3,UNRANKED,HKA Chawy,18,Karthus,TRUE,3089,3040,2421,3020,3027,3135,3340,6,0,8,6,2,1,0,2,0,0,0,0,315619,307034,8238,346,849,28741,28136,258,346,7741,1,10029,19720,5865,37,16,15769,6524,8956,288,17833,14825,2,0,333,60,52,0,331,18,5,0,21,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2707,0,0,8243,15,0,0,8210,0,0,0,8237,563,0,0,9111,1318,0,0,8014,489,0,0,8200,8000,SOLO,MIDDLE,10.4,9.6,610.2,493.8,469.9,302,-0.8,1.1,34.4,-9.2,233.6,70.9,148.5,-78,6,FALSE,FALSE,2313,Hong Kong Attitude,MID,7.6,558.8,514.4,-0.4,124,619,303.2,8,600.8,457.6,1,268.2,480.8,48.6
